step,total,pde,ic,bc,bc_left,bc_right,bc_left_rmse,bc_right_rmse,bc_monitor,data,rmse_data,grad_norm,elapsed_s,val_total,val_pde,val_ic,val_bc,val_bc_left,val_bc_right,val_bc_left_rmse,val_bc_right_rmse,val_data,val_rmse_data,gen_gap_rmse_data
11,0.38268372416496277,0.01169916708022356,0.15332885086536407,0.16223976016044617,0.0,0.16223976016044617,0.0,0.40278998017311096,0.0,0.05541594699025154,0.2354059196159934,3.6136549974160994,1.5399906635284424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,0.35891687870025635,0.008710463531315327,0.1247599869966507,0.16808313131332397,0.0,0.16808313131332397,0.0,0.4099794328212738,0.0,0.057363297790288925,0.23950636273445625,2.494083431864217,1.667989730834961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,0.3575717806816101,0.0064705172553658485,0.10213413089513779,0.18625396490097046,0.0,0.18625396490097046,0.0,0.43157151341438293,0.0,0.06271317601203918,0.25042598909066766,2.4703973964677624,1.7859907150268555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,0.3678818643093109,0.0051632234826684,0.08567652851343155,0.20829364657402039,0.0,0.20829364657402039,0.0,0.45639199018478394,0.0,0.06874847412109375,0.26219930228948696,3.2176727827568143,1.899989128112793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,0.38097715377807617,0.004788816906511784,0.07416337728500366,0.22474370896816254,0.0,0.22474370896816254,0.0,0.4740714132785797,0.0,0.07728122919797897,0.27799501649845987,3.9899237119927853,2.011988401412964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,0.3713725805282593,0.005203458946198225,0.06626436859369278,0.22876398265361786,0.0,0.22876398265361786,0.0,0.4782927930355072,0.0,0.07114075869321823,0.26672225009027317,4.219128523348286,2.1230528354644775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,0.36042529344558716,0.006177057977765799,0.06116147339344025,0.21911980211734772,0.0,0.21911980211734772,0.0,0.4681023359298706,0.0,0.07396696507930756,0.27196868400480884,4.251976076396459,2.238985776901245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,0.3302536606788635,0.0074623520486056805,0.058848511427640915,0.19826240837574005,0.0,0.19826240837574005,0.0,0.4452666640281677,0.0,0.06568038463592529,0.25628184609122295,3.7736675023457162,2.353985071182251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,0.2919267416000366,0.008840268477797508,0.05965712293982506,0.17187869548797607,0.0,0.17187869548797607,0.0,0.4145825505256653,0.0,0.051550671458244324,0.2270477294716781,2.913258574049547,2.462984323501587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,0.26525694131851196,0.01013022568076849,0.0638343095779419,0.14632582664489746,0.0,0.14632582664489746,0.0,0.38252559304237366,0.0,0.04496658965945244,0.21205327080583417,2.028658984731666,2.5679848194122314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,0.24756939709186554,0.011210300028324127,0.07115945219993591,0.1261826753616333,0.0,0.1261826753616333,0.0,0.35522201657295227,0.0,0.039016976952552795,0.1975271549750889,1.0090357837315695,2.6889829635620117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,0.2429967224597931,0.012004553340375423,0.08057333528995514,0.11387093365192413,0.0,0.11387093365192413,0.0,0.3374476730823517,0.0,0.03654790297150612,0.19117505844514895,0.5865393736280365,2.8089821338653564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,0.24710990488529205,0.012478180229663849,0.0904131606221199,0.10905486345291138,0.0,0.10905486345291138,0.0,0.330234557390213,0.0,0.035163700580596924,0.18751986716238075,1.235149115359483,2.9199814796447754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,0.25486698746681213,0.012633014470338821,0.09872700273990631,0.10946206748485565,0.0,0.10946206748485565,0.0,0.3308505117893219,0.0,0.03404489904642105,0.18451259861164238,1.9203279435190626,3.043980598449707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,0.2629566490650177,0.012501024641096592,0.10375034064054489,0.11211493611335754,0.0,0.11211493611335754,0.0,0.3348356783390045,0.0,0.03459034487605095,0.1859847974326153,2.421659069449191,3.157979726791382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,0.2689434289932251,0.012128448113799095,0.10435868799686432,0.11454924941062927,0.0,0.11454924941062927,0.0,0.33845123648643494,0.0,0.03790703043341637,0.19469727895740188,2.5934108516331777,3.271979570388794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,0.2637401223182678,0.011582593433558941,0.10046488046646118,0.1156996339559555,0.0,0.1156996339559555,0.0,0.3401464819908142,0.0,0.035993002355098724,0.18971821830045402,2.438455091097707,3.395979404449463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,0.25666314363479614,0.010928569361567497,0.09296366572380066,0.11594437807798386,0.0,0.11594437807798386,0.0,0.34050604701042175,0.0,0.03682653605937958,0.1919024128545016,2.1219125577422773,3.5089797973632812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,0.2462102770805359,0.01022734772413969,0.08319990336894989,0.11640344560146332,0.0,0.11640344560146332,0.0,0.3411794900894165,0.0,0.036379579454660416,0.190734316405466,1.6167521291642493,3.6139774322509766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,0.23431238532066345,0.009534154087305069,0.07272735238075256,0.1182136982679367,0.0,0.1182136982679367,0.0,0.343822181224823,0.0,0.03383719176054001,0.18394888355339373,1.0662417900316679,3.719978094100952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,0.23087505996227264,0.008899126201868057,0.06300084292888641,0.12167434394359589,0.0,0.12167434394359589,0.0,0.34881851077079773,0.0,0.037300750613212585,0.1931340224124496,0.8386427968203151,3.830977201461792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,0.22879374027252197,0.008371680043637753,0.05486065521836281,0.1261824071407318,0.0,0.1261824071407318,0.0,0.35522162914276123,0.0,0.039379000663757324,0.19844142879892124,1.0605958376109283,3.9479758739471436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,0.22650954127311707,0.007992299273610115,0.048845093697309494,0.1302722990512848,0.0,0.1302722990512848,0.0,0.36093252897262573,0.0,0.03939983993768692,0.1984939292212407,1.3188978326917875,4.073974132537842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,0.22566063702106476,0.007790803909301758,0.04492896422743797,0.13260722160339355,0.0,0.13260722160339355,0.0,0.3641527593135834,0.0,0.040333643555641174,0.20083237676142054,1.5581105959904267,4.179974317550659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,0.22303175926208496,0.007780934683978558,0.043031204491853714,0.13220560550689697,0.0,0.13220560550689697,0.0,0.36360087990760803,0.0,0.04001402109861374,0.200035049675335,1.6020553955016963,4.296973705291748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,0.21826496720314026,0.007956499233841896,0.042940977960824966,0.12902043759822845,0.0,0.12902043759822845,0.0,0.35919415950775146,0.0,0.03834705054759979,0.19582402954591602,1.4600685447214645,4.411972522735596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,0.2135947048664093,0.008289048448204994,0.044392116367816925,0.12386982887983322,0.0,0.12386982887983322,0.0,0.3519514501094818,0.0,0.037043724209070206,0.1924674627283017,1.254973967599601,4.530972719192505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,0.20873098075389862,0.008730371482670307,0.04713694378733635,0.11789746582508087,0.0,0.11789746582508087,0.0,0.3433620035648346,0.0,0.03496620059013367,0.18699251479707327,0.8788028217694813,4.64797043800354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,0.20647670328617096,0.009219318628311157,0.050720229744911194,0.1124039813876152,0.0,0.1124039813876152,0.0,0.335267037153244,0.0,0.0341331847012043,0.1847516838927437,0.5149697675578573,4.75597071647644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,0.20590808987617493,0.009691962972283363,0.05448124557733536,0.10825939476490021,0.0,0.10825939476490021,0.0,0.3290279507637024,0.0,0.03347548097372055,0.1829630590412189,0.5151653142442358,4.865969657897949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,0.20675279200077057,0.010092838667333126,0.05774889886379242,0.10561122000217438,0.0,0.10561122000217438,0.0,0.3249787986278534,0.0,0.03329983726143837,0.18248243000748968,0.7843485671732571,4.985968828201294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,0.20651355385780334,0.010387921705842018,0.05979354679584503,0.10419298708438873,0.0,0.10419298708438873,0.0,0.32278937101364136,0.0,0.03213908523321152,0.1792737717381199,1.0030227095927435,5.096967458724976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,0.2058020532131195,0.01057395339012146,0.06018177419900894,0.10351016372442245,0.0,0.10351016372442245,0.0,0.32172995805740356,0.0,0.03153616189956665,0.1775842388827529,1.1315886431828626,5.211734294891357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,0.2041214108467102,0.01066744513809681,0.058744270354509354,0.10324521362781525,0.0,0.10324521362781525,0.0,0.3213179409503937,0.0,0.03146449476480484,0.17738234062274869,1.1208974354654138,5.339536666870117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,0.20005707442760468,0.010701443068683147,0.05568113178014755,0.10334577411413193,0.0,0.10334577411413193,0.0,0.3214743733406067,0.0,0.030328741297125816,0.17415148950590637,0.9793884925427424,5.4477858543396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,0.19900785386562347,0.010719452053308487,0.05147228389978409,0.10397140681743622,0.0,0.10397140681743622,0.0,0.32244598865509033,0.0,0.03284471109509468,0.18123109858712075,0.7396047560216793,5.558922290802002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,0.19182753562927246,0.010757345706224442,0.04673752188682556,0.10529650747776031,0.0,0.10529650747776031,0.0,0.32449424266815186,0.0,0.029036160558462143,0.17040000163868,0.44863196984130016,5.682669401168823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,0.19149363040924072,0.010843227617442608,0.0421297624707222,0.10724979639053345,0.0,0.10724979639053345,0.0,0.3274901509284973,0.0,0.03127085417509079,0.17683566997382286,0.2844150483896714,5.800779342651367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,0.19191083312034607,0.010986328125,0.038112543523311615,0.10951144993305206,0.0,0.10951144993305206,0.0,0.3309251368045807,0.0,0.033300526440143585,0.1824843183403538,0.40840893622790947,5.91399884223938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,0.18990576267242432,0.011181741021573544,0.03501312434673309,0.11152742058038712,0.0,0.11152742058038712,0.0,0.3339572250843048,0.0,0.03218347579240799,0.17939753563638489,0.6009485331007891,6.023678302764893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,0.19056583940982819,0.011416343972086906,0.03299254924058914,0.11273740977048874,0.0,0.11273740977048874,0.0,0.33576393127441406,0.0,0.03341953083872795,0.18281009501318013,0.7402640020324129,6.145787239074707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,0.18920311331748962,0.011672742664813995,0.032087914645671844,0.11277411133050919,0.0,0.11277411133050919,0.0,0.3358185589313507,0.0,0.0326683484017849,0.1807438751432117,0.724926377953058,6.2549097537994385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,0.18772205710411072,0.01193623524159193,0.03214642405509949,0.11171790957450867,0.0,0.11171790957450867,0.0,0.3342422842979431,0.0,0.03192148357629776,0.1786658433397323,0.7066468955914647,6.3550732135772705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,0.1881190985441208,0.012198767624795437,0.033067476004362106,0.10979008674621582,0.0,0.10979008674621582,0.0,0.33134588599205017,0.0,0.03306277096271515,0.18183171055323422,0.5349240524427994,6.477746248245239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,0.18636077642440796,0.012456590309739113,0.03453708067536354,0.10752318799495697,0.0,0.10752318799495697,0.0,0.3279072940349579,0.0,0.031843919306993484,0.17844864613382047,0.3684594909556251,6.586880445480347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,0.18571677803993225,0.012710814364254475,0.036233749240636826,0.10534924268722534,0.0,0.10534924268722534,0.0,0.3245754837989807,0.0,0.031422972679138184,0.17726526077925756,0.2726460940816816,6.709880113601685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,0.18379923701286316,0.012963064014911652,0.03777632862329483,0.10355871915817261,0.0,0.10355871915817261,0.0,0.3218054175376892,0.0,0.029501132667064667,0.17175893766283218,0.35838191570026634,6.816879749298096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,0.1847182810306549,0.01321318093687296,0.03878079354763031,0.1022663414478302,0.0,0.1022663414478302,0.0,0.3197910785675049,0.0,0.03045796789228916,0.17452211290346323,0.4333787947813321,6.938879489898682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,0.1849559247493744,0.013458861038088799,0.039056580513715744,0.1014338880777359,0.0,0.1014338880777359,0.0,0.31848686933517456,0.0,0.031006604433059692,0.17608692294733216,0.537017029713175,7.051879167556763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,0.18454037606716156,0.013698128052055836,0.03845720738172531,0.10104712843894958,0.0,0.10104712843894958,0.0,0.3178791105747223,0.0,0.031337920576334,0.17702519757462212,0.48009887439867505,7.154876947402954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,0.18238872289657593,0.013926460407674313,0.03714388608932495,0.10107271373271942,0.0,0.10107271373271942,0.0,0.3179193437099457,0.0,0.03024565987288952,0.1739127938735087,0.397517030630319,7.268876791000366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,0.18009698390960693,0.014143119566142559,0.03534577786922455,0.10149769484996796,0.0,0.10149769484996796,0.0,0.3185870349407196,0.0,0.029110388830304146,0.17061766857598348,0.2831331703579311,7.381875276565552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,0.1817079782485962,0.014348842203617096,0.03333733603358269,0.10226721316576004,0.0,0.10226721316576004,0.0,0.3197924494743347,0.0,0.031754590570926666,0.17819817779911967,0.15986481039105518,7.494874477386475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,0.18134750425815582,0.014543971046805382,0.0314721055328846,0.10316475480794907,0.0,0.10316475480794907,0.0,0.3211927115917206,0.0,0.032166678458452225,0.17935071357107066,0.21889721685765717,7.614873886108398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,0.1789667010307312,0.01473112590610981,0.02995998039841652,0.1039363443851471,0.0,0.1039363443851471,0.0,0.3223915994167328,0.0,0.030339237302541733,0.17418162159809436,0.272682458264983,7.725127696990967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,0.1786884218454361,0.01491652149707079,0.02886359393596649,0.10440748929977417,0.0,0.10440748929977417,0.0,0.32312148809432983,0.0,0.030500808730721474,0.17464480733970156,0.36942087044432736,7.840126991271973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,0.17882345616817474,0.015101710334420204,0.028275275602936745,0.10438967496156693,0.0,0.10438967496156693,0.0,0.3230939209461212,0.0,0.031056787818670273,0.1762293613977826,0.392090927141091,7.9561262130737305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,0.1767648458480835,0.015283449552953243,0.028170106932520866,0.10387861728668213,0.0,0.10387861728668213,0.0,0.32230207324028015,0.0,0.029432669281959534,0.17155952110553216,0.33337690475551746,8.078125953674316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,0.17652985453605652,0.015459394082427025,0.02841019071638584,0.10305247455835342,0.0,0.10305247455835342,0.0,0.321017861366272,0.0,0.029607797041535378,0.17206916354052337,0.2656148296357636,8.195124864578247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,0.1747596710920334,0.015625538304448128,0.028866317123174667,0.10210020840167999,0.0,0.10210020840167999,0.0,0.31953123211860657,0.0,0.02816760167479515,0.16783206390554561,0.1626225166315305,8.325124263763428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,0.17642740905284882,0.015779344365000725,0.029325824230909348,0.10124557465314865,0.0,0.10124557465314865,0.0,0.3181911110877991,0.0,0.030076663941144943,0.17342624928523637,0.16394316540735637,8.449262142181396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,0.1734084188938141,0.015912966802716255,0.029664011672139168,0.1005757600069046,0.0,0.1005757600069046,0.0,0.31713682413101196,0.0,0.027255676686763763,0.1650929334852457,0.20729020574214954,8.556262016296387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,0.1761562079191208,0.016026435419917107,0.029682716354727745,0.10019193589687347,0.0,0.10019193589687347,0.0,0.31653109192848206,0.0,0.030255120247602463,0.1739399903633505,0.21463589379589865,8.669813632965088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,0.17597264051437378,0.016117891296744347,0.029384922236204147,0.10005351901054382,0.0,0.10005351901054382,0.0,0.31631237268447876,0.0,0.030416302382946014,0.17440270176504152,0.23743118768579372,8.788811445236206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,0.17314812541007996,0.016188273206353188,0.02874910645186901,0.10015983134508133,0.0,0.10015983134508133,0.0,0.3164803683757782,0.0,0.02805091254413128,0.16748406653807782,0.21334718722277668,8.893810987472534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,0.17307859659194946,0.016241027042269707,0.027857093140482903,0.10046888142824173,0.0,0.10046888142824173,0.0,0.31696826219558716,0.0,0.028511591255664825,0.16885375700784636,0.20521517273874862,9.00981068611145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,0.1769782304763794,0.016285641118884087,0.02679460681974888,0.1009339913725853,0.0,0.1009339913725853,0.0,0.3177011013031006,0.0,0.03296399861574173,0.1815599036564564,0.12433014634955826,9.120808839797974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,0.17290568351745605,0.016322482377290726,0.02579229511320591,0.10140793025493622,0.0,0.10140793025493622,0.0,0.3184461295604706,0.0,0.0293829794973135,0.1714146420155335,0.1451589524726823,9.224809408187866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,0.17332321405410767,0.016358429566025734,0.02497701160609722,0.10176461935043335,0.0,0.10176461935043335,0.0,0.31900566816329956,0.0,0.030223166570067406,0.17384811350735851,0.18415518815249038,9.331807374954224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,0.17193849384784698,0.016399092972278595,0.02441338077187538,0.10191204398870468,0.0,0.10191204398870468,0.0,0.3192366659641266,0.0,0.029213974252343178,0.17092095907858457,0.2050790459565603,9.451807260513306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,0.17322826385498047,0.016445327550172806,0.024126194417476654,0.1018054187297821,0.0,0.1018054187297821,0.0,0.31906962394714355,0.0,0.030851315706968307,0.17564542609179526,0.2368797445244167,9.564805746078491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,0.17302025854587555,0.016499221324920654,0.024156594648957253,0.1014023870229721,0.0,0.1014023870229721,0.0,0.3184374272823334,0.0,0.030962061136960983,0.17596039650148831,0.22648100210720992,9.677658796310425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,0.1688489019870758,0.01655542105436325,0.02446581982076168,0.10076652467250824,0.0,0.10076652467250824,0.0,0.31743744015693665,0.0,0.027061142027378082,0.16450271130707264,0.14704559123489705,9.802658081054688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,0.16915123164653778,0.016613582149147987,0.024860667064785957,0.10008645802736282,0.0,0.10008645802736282,0.0,0.31636443734169006,0.0,0.02759053371846676,0.16610398465559686,0.1128792677432381,9.910655975341797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,0.17044886946678162,0.016664868220686913,0.025237509980797768,0.09946053475141525,0.0,0.09946053475141525,0.0,0.31537362933158875,0.0,0.029085971415042877,0.17054609762478554,0.11289011717828495,10.023656368255615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,0.16875414550304413,0.01670016348361969,0.02553006261587143,0.09893667697906494,0.0,0.09893667697906494,0.0,0.3145420253276825,0.0,0.027587249875068665,0.16609409945891715,0.15379826395353952,10.129654884338379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,0.17132410407066345,0.0167178176343441,0.02559346705675125,0.0985989198088646,0.0,0.0985989198088646,0.0,0.31400465965270996,0.0,0.030413897708058357,0.1743958075988593,0.14906435610157145,10.25565481185913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,0.1696888506412506,0.016711551696062088,0.02545771189033985,0.09841803461313248,0.0,0.09841803461313248,0.0,0.31371650099754333,0.0,0.029101552441716194,0.17059177131888922,0.16460280191264942,10.372653722763062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,0.1683783233165741,0.01668168604373932,0.02510342001914978,0.09840540587902069,0.0,0.09840540587902069,0.0,0.31369635462760925,0.0,0.028187816962599754,0.16789227785279393,0.15059028221718437,10.4766526222229,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,0.16617190837860107,0.016630226746201515,0.024589071050286293,0.09852998703718185,0.0,0.09852998703718185,0.0,0.3138948678970337,0.0,0.026422623544931412,0.16255037233095287,0.11627012507141107,10.595652103424072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,0.1690591424703598,0.016566399484872818,0.024028195068240166,0.09871526807546616,0.0,0.09871526807546616,0.0,0.3141898512840271,0.0,0.02974928915500641,0.17247982245760346,0.13059338577480106,10.709652185440063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,0.16866345703601837,0.016490738838911057,0.023551907390356064,0.09885916113853455,0.0,0.09885916113853455,0.0,0.314418762922287,0.0,0.029761655256152153,0.1725156666977007,0.13351941905680867,10.82265043258667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,0.16754655539989471,0.016410263255238533,0.023206504061818123,0.09890969097614288,0.0,0.09890969097614288,0.0,0.3144991099834442,0.0,0.029020095244050026,0.17035285510976922,0.15082227577504045,10.934652090072632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,0.16544578969478607,0.016328737139701843,0.02303333953022957,0.09882175177335739,0.0,0.09882175177335739,0.0,0.31435927748680115,0.0,0.02726195752620697,0.16511195452239966,0.12943234657542768,11.04764986038208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,0.16546764969825745,0.016252050176262856,0.022983931005001068,0.09862998872995377,0.0,0.09862998872995377,0.0,0.31405413150787354,0.0,0.027601685374975204,0.16613754956353247,0.11885750352708636,11.16964840888977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,0.16561871767044067,0.01617625169456005,0.0230113435536623,0.09837696701288223,0.0,0.09837696701288223,0.0,0.31365102529525757,0.0,0.028054149821400642,0.16749373069282517,0.12321738209496541,11.284648895263672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,0.16686563193798065,0.01610151119530201,0.023124543949961662,0.09805745631456375,0.0,0.09805745631456375,0.0,0.3131412863731384,0.0,0.029582131654024124,0.17199456867594431,0.11116739170919518,11.394647359848022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,0.1656929850578308,0.016025200486183167,0.02326861023902893,0.0977201908826828,0.0,0.0977201908826828,0.0,0.31260228157043457,0.0,0.02867899090051651,0.16934872571270357,0.10685453055284641,11.501696586608887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,0.16479825973510742,0.015944430604577065,0.023364365100860596,0.09742706269025803,0.0,0.09742706269025803,0.0,0.3121330738067627,0.0,0.028062403202056885,0.16751836676035523,0.12301601876350644,11.608646631240845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,0.16670437157154083,0.015859505161643028,0.023346075788140297,0.09721938520669937,0.0,0.09721938520669937,0.0,0.3118002414703369,0.0,0.03027941659092903,0.1740098175130617,0.10739669750928227,11.724644660949707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
