step,total,pde,ic,bc,bc_monitor,data,rmse_data,grad_norm,elapsed_s,val_total,val_pde,val_ic,val_bc,val_data,val_rmse_data,gen_gap_rmse_data
14,0.27633628249168396,0.006984484847635031,0.05301468446850777,0.1462990790605545,0.0,0.07003803551197052,0.2646470017059905,1.1648960505203063,2.9019927978515625,nan,nan,nan,nan,nan,nan,nan
15,0.29556137323379517,0.010223804973065853,0.08032229542732239,0.1374286562204361,0.0,0.06758660823106766,0.25997424532262353,3.0156382025626494,3.089993476867676,nan,nan,nan,nan,nan,nan,nan
16,0.3233617842197418,0.013529296033084393,0.10102785378694534,0.1365082561969757,0.0,0.0722963735461235,0.2688798496468702,4.15914208017693,3.2909929752349854,nan,nan,nan,nan,nan,nan,nan
17,0.3344608247280121,0.016579434275627136,0.10712733864784241,0.13633640110492706,0.0,0.07441764324903488,0.27279597366719854,4.439465959211706,3.4769928455352783,nan,nan,nan,nan,nan,nan,nan
18,0.323406457901001,0.019174018874764442,0.09816114604473114,0.13430935144424438,0.0,0.07176194339990616,0.26788419774205824,3.8704013756016464,3.710991621017456,nan,nan,nan,nan,nan,nan,nan
19,0.30694693326950073,0.02125050686299801,0.08010602742433548,0.13218224048614502,0.0,0.07340814918279648,0.27093938285674984,2.9551987838437146,3.9129910469055176,nan,nan,nan,nan,nan,nan,nan
20,0.29153960943222046,0.02283022552728653,0.06031150370836258,0.13243751227855682,0.0,0.07596036791801453,0.2756090853328579,2.2160581639798917,4.099990367889404,nan,nan,nan,nan,nan,nan,nan
21,0.2786746621131897,0.02401614375412464,0.044125910848379135,0.1350664496421814,0.0,0.07546617090702057,0.2747110680460847,2.3488301728951675,4.289990425109863,nan,nan,nan,nan,nan,nan,nan
22,0.27720221877098083,0.024938641116023064,0.0328671969473362,0.13744810223579407,0.0,0.08194828778505325,0.28626611358149473,2.9223853338403485,4.488990068435669,nan,nan,nan,nan,nan,nan,nan
23,0.2627561092376709,0.025746826082468033,0.02593250200152397,0.13619960844516754,0.0,0.07487718760967255,0.2736369631641028,2.951189883360227,4.666989326477051,nan,nan,nan,nan,nan,nan,nan
24,0.2537420988082886,0.026504335924983025,0.02270260639488697,0.13051404058933258,0.0,0.0740211009979248,0.27206819181581077,2.7079705409543093,4.868990421295166,nan,nan,nan,nan,nan,nan,nan
25,0.239857017993927,0.027249028906226158,0.02374139614403248,0.12187475711107254,0.0,0.06699184328317642,0.25882782555818146,1.8343849820050382,5.069988489151001,nan,nan,nan,nan,nan,nan,nan
26,0.23192602396011353,0.027938824146986008,0.02954481914639473,0.11352614313364029,0.0,0.060916248708963394,0.24681217293513583,0.9311607901462298,5.2749879360198975,nan,nan,nan,nan,nan,nan,nan
27,0.23311342298984528,0.028483103960752487,0.03896914795041084,0.1077636107802391,0.0,0.057897552847862244,0.2406191032479804,1.1300634766362188,5.4649879932403564,nan,nan,nan,nan,nan,nan,nan
28,0.23978057503700256,0.028751684352755547,0.04868188872933388,0.10477792471647263,0.0,0.05756907910108566,0.23993557281296507,2.063008252374319,5.661987066268921,nan,nan,nan,nan,nan,nan,nan
29,0.2449495941400528,0.02866566739976406,0.05437428876757622,0.10308916121721268,0.0,0.05882047116756439,0.24252932022245144,2.5028933977207477,5.856986999511719,nan,nan,nan,nan,nan,nan,nan
30,0.2404671609401703,0.028213078156113625,0.0538010373711586,0.10140512138605118,0.0,0.057047925889492035,0.23884707636789704,2.4969595818312618,6.060987234115601,nan,nan,nan,nan,nan,nan,nan
31,0.22874270379543304,0.027442902326583862,0.04761027544736862,0.0998367890715599,0.0,0.05385274067521095,0.23206193284382287,1.9249898322537264,6.248936891555786,nan,nan,nan,nan,nan,nan,nan
32,0.21811556816101074,0.02648276276886463,0.03905560448765755,0.09930389374494553,0.0,0.05327330157160759,0.230810098504393,1.2243097629744937,6.434936046600342,nan,nan,nan,nan,nan,nan,nan
33,0.21284665167331696,0.025459978729486465,0.031389664858579636,0.10020995885133743,0.0,0.055787041783332825,0.2361928063750732,0.8973395797489999,6.629537105560303,nan,nan,nan,nan,nan,nan,nan
34,0.20771163702011108,0.024512577801942825,0.02672567591071129,0.1014670580625534,0.0,0.05500631779432297,0.2345342571871388,1.3020196362825376,6.811359167098999,nan,nan,nan,nan,nan,nan,nan
35,0.2103571891784668,0.02374497428536415,0.025417035445570946,0.10131126642227173,0.0,0.05988392233848572,0.24471191703406214,1.5734684804229566,7.000358581542969,nan,nan,nan,nan,nan,nan,nan
36,0.20498253405094147,0.0231727696955204,0.02716134302318096,0.09874074906110764,0.0,0.05590767785906792,0.23644804473513398,1.4951447120144687,7.1923582553863525,nan,nan,nan,nan,nan,nan,nan
37,0.20009656250476837,0.022762032225728035,0.031601544469594955,0.09420398622751236,0.0,0.05152900516986847,0.2270000113873752,1.0860881363597747,7.378357887268066,nan,nan,nan,nan,nan,nan,nan
38,0.19940046966075897,0.022430289536714554,0.038123469799757004,0.08919276297092438,0.0,0.04965394735336304,0.22283165698204338,0.6843684153518991,7.579357385635376,nan,nan,nan,nan,nan,nan,nan
39,0.20133516192436218,0.022073663771152496,0.04547179490327835,0.08499669283628464,0.0,0.04879302531480789,0.22089143332145747,0.8122418226341261,7.7773566246032715,nan,nan,nan,nan,nan,nan,nan
40,0.20218463242053986,0.021569591015577316,0.051513634622097015,0.08215273171663284,0.0,0.046948689967393875,0.21667646380581781,1.1732766463297486,7.964357376098633,nan,nan,nan,nan,nan,nan,nan
41,0.20051705837249756,0.020856086164712906,0.05425902456045151,0.08050617575645447,0.0,0.04489577189087868,0.2118862239289725,1.3066820896753712,8.142375230789185,nan,nan,nan,nan,nan,nan,nan
42,0.19924518465995789,0.01994146592915058,0.053075145930051804,0.07985351234674454,0.0,0.04637506604194641,0.21534870801085948,1.1779446047433482,8.34737491607666,nan,nan,nan,nan,nan,nan,nan
43,0.19533845782279968,0.018866179510951042,0.04882127046585083,0.08032555133104324,0.0,0.04732546955347061,0.2175441783948047,0.7824478219282602,8.54837441444397,nan,nan,nan,nan,nan,nan,nan
44,0.19029156863689423,0.01773880235850811,0.04351411387324333,0.08190464228391647,0.0,0.04713401198387146,0.21710368947549338,0.38332718183006753,8.737373113632202,nan,nan,nan,nan,nan,nan,nan
45,0.19063101708889008,0.016694366931915283,0.038992706686258316,0.08405893296003342,0.0,0.05088500678539276,0.2255770528785957,0.5936798454448111,8.919373750686646,nan,nan,nan,nan,nan,nan,nan
46,0.18788115680217743,0.01582867093384266,0.036414749920368195,0.08565808832645416,0.0,0.04997963830828667,0.22356126298687495,0.8535960296189339,9.117372274398804,nan,nan,nan,nan,nan,nan,nan
47,0.19059252738952637,0.01520406361669302,0.03609391674399376,0.0857451856136322,0.0,0.05354936420917511,0.23140735556411146,1.0212440780693979,9.316372156143188,nan,nan,nan,nan,nan,nan,nan
48,0.1854972541332245,0.014838264323771,0.0381598025560379,0.0839274600148201,0.0,0.048571739345788956,0.22038997106444966,0.6993653760277081,9.494371891021729,nan,nan,nan,nan,nan,nan,nan
49,0.18505394458770752,0.014662272296845913,0.04178794100880623,0.08118078112602234,0.0,0.04742293804883957,0.21776808317299293,0.49503270650312836,9.689371585845947,nan,nan,nan,nan,nan,nan,nan
50,0.1850184202194214,0.014603490009903908,0.04605882987380028,0.07834306359291077,0.0,0.04601301997900009,0.21450645673032803,0.6040851275196569,9.901371002197266,nan,nan,nan,nan,nan,nan,nan
51,0.18557465076446533,0.014569571241736412,0.04940391331911087,0.07609187066555023,0.0,0.04550928995013237,0.21332906494458828,0.7658267853540757,10.096370220184326,nan,nan,nan,nan,nan,nan,nan
52,0.1840982884168625,0.014500293880701065,0.05079849064350128,0.07459791749715805,0.0,0.044201597571372986,0.21024175981800805,0.9033491233615883,10.276370763778687,nan,nan,nan,nan,nan,nan,nan
53,0.18271230161190033,0.014350218698382378,0.04976704716682434,0.074025958776474,0.0,0.04456907883286476,0.21111390014128573,0.5920554861890972,10.468370199203491,nan,nan,nan,nan,nan,nan,nan
54,0.18142393231391907,0.014159969054162502,0.04753360152244568,0.07420863956212997,0.0,0.04552171751856804,0.21335819065263945,0.26316934356966776,10.643369913101196,nan,nan,nan,nan,nan,nan,nan
55,0.17807714641094208,0.013991565443575382,0.04539063572883606,0.07477956265211105,0.0,0.04391537234187126,0.20955994927912935,0.2480765126212186,10.831370115280151,nan,nan,nan,nan,nan,nan,nan
56,0.18074052035808563,0.013889635913074017,0.044191572815179825,0.07517296075820923,0.0,0.04748634621500969,0.21791362099467232,0.475312907220218,11.019368648529053,nan,nan,nan,nan,nan,nan,nan
57,0.17786180973052979,0.01387124601751566,0.044287219643592834,0.07484381645917892,0.0,0.04485953599214554,0.21180069875273203,0.6162042303555286,11.197370052337646,nan,nan,nan,nan,nan,nan,nan
58,0.17844577133655548,0.013949483633041382,0.04575227200984955,0.07350766658782959,0.0,0.04523634538054466,0.2126883762233956,0.5729879575085792,11.394408226013184,nan,nan,nan,nan,nan,nan,nan
59,0.17615839838981628,0.014083760790526867,0.04816504567861557,0.07152380794286728,0.0,0.04238578677177429,0.2058780871578476,0.39500840004878035,11.584368228912354,nan,nan,nan,nan,nan,nan,nan
60,0.17689144611358643,0.014202313497662544,0.05071209743618965,0.06958232820034027,0.0,0.042394690215587616,0.2058997091197256,0.3361531237915727,11.779366970062256,nan,nan,nan,nan,nan,nan,nan
61,0.17542025446891785,0.01423264853656292,0.052462801337242126,0.06820470094680786,0.0,0.04052010923624039,0.20129607357382903,0.4895181622153921,11.973366737365723,nan,nan,nan,nan,nan,nan,nan
62,0.17496077716350555,0.014118416234850883,0.05252901837229729,0.06770210713148117,0.0,0.04061123728752136,0.2015222997276514,0.4634416472109873,12.170366764068604,nan,nan,nan,nan,nan,nan,nan
63,0.17372111976146698,0.01387275941669941,0.051091454923152924,0.06798169016838074,0.0,0.040775228291749954,0.2019287703417964,0.33888326533614244,12.354366779327393,nan,nan,nan,nan,nan,nan,nan
64,0.17153769731521606,0.013537556864321232,0.04878972843289375,0.06886998564004898,0.0,0.04034042730927467,0.20084926514497053,0.16203569007875737,12.532366275787354,nan,nan,nan,nan,nan,nan,nan
65,0.1714843064546585,0.01320692803710699,0.04664982110261917,0.06987058371305466,0.0,0.041756968945264816,0.20434522002059363,0.21767662153104245,12.714365482330322,nan,nan,nan,nan,nan,nan,nan
66,0.1718197464942932,0.012936921790242195,0.04514562711119652,0.07058685272932053,0.0,0.043150343000888824,0.20772660638658888,0.37963994903737414,12.921366453170776,nan,nan,nan,nan,nan,nan,nan
67,0.17176282405853271,0.01276071835309267,0.04469415545463562,0.07057169079780579,0.0,0.043736256659030914,0.20913215118443867,0.4597831395391089,13.114365100860596,nan,nan,nan,nan,nan,nan,nan
68,0.16958877444267273,0.012708103284239769,0.04544273763895035,0.06966263800859451,0.0,0.041775286197662354,0.20439003448715976,0.32888846879246175,13.303364038467407,nan,nan,nan,nan,nan,nan,nan
69,0.16945165395736694,0.012720808386802673,0.046836670488119125,0.06835517287254333,0.0,0.041538991034030914,0.20381116513584557,0.2271745881340372,13.552363634109497,nan,nan,nan,nan,nan,nan,nan
70,0.16688628494739532,0.012735512107610703,0.048069946467876434,0.06720753759145737,0.0,0.03887328505516052,0.197163092527888,0.2955679208844219,13.746363401412964,nan,nan,nan,nan,nan,nan,nan
71,0.1665353626012802,0.01271542627364397,0.048582520335912704,0.06647343188524246,0.0,0.03876398131251335,0.1968857062168642,0.3486362933691864,13.919363737106323,nan,nan,nan,nan,nan,nan,nan
72,0.16598361730575562,0.012622129172086716,0.0480383075773716,0.06630345433950424,0.0,0.03901972994208336,0.19753412348777452,0.2747850483852597,14.101362705230713,nan,nan,nan,nan,nan,nan,nan
73,0.1668979972600937,0.012471421621739864,0.04675997048616409,0.06658222526311874,0.0,0.04108438268303871,0.2026928283956754,0.17934386715411108,14.315362930297852,nan,nan,nan,nan,nan,nan,nan
74,0.16488057374954224,0.012270604260265827,0.045218151062726974,0.06713014841079712,0.0,0.04026167467236519,0.20065312026570928,0.19714420819223985,14.507399559020996,nan,nan,nan,nan,nan,nan,nan
75,0.1642885059118271,0.012078983709216118,0.044024042785167694,0.0675477683544159,0.0,0.040637705475091934,0.2015879596481197,0.314125933754499,14.689361095428467,nan,nan,nan,nan,nan,nan,nan
76,0.1636563241481781,0.011942229233682156,0.04356710612773895,0.06748057901859283,0.0,0.04066641628742218,0.20165915869957948,0.33695333604569805,14.870361089706421,nan,nan,nan,nan,nan,nan,nan
77,0.16525277495384216,0.011843794956803322,0.043732717633247375,0.06697028875350952,0.0,0.04270597919821739,0.20665425037539728,0.2907032261566925,15.062361001968384,nan,nan,nan,nan,nan,nan,nan
78,0.16254498064517975,0.01178519707173109,0.04439176246523857,0.06614896655082703,0.0,0.040219053626060486,0.20054688635344226,0.18592017440988204,15.25536036491394,nan,nan,nan,nan,nan,nan,nan
79,0.16300342977046967,0.01171108242124319,0.045002490282058716,0.06541450321674347,0.0,0.04087534919381142,0.2021765297798224,0.17222346060522936,15.454360246658325,nan,nan,nan,nan,nan,nan,nan
80,0.16046416759490967,0.011607345193624496,0.045206137001514435,0.06495127826929092,0.0,0.03869941085577011,0.19672165832914817,0.22714786137867757,15.636359453201294,nan,nan,nan,nan,nan,nan,nan
81,0.16107915341854095,0.011466318741440773,0.04480338841676712,0.06482376903295517,0.0,0.03998567536473274,0.19996418520508302,0.18903190675186357,15.819359064102173,nan,nan,nan,nan,nan,nan,nan
82,0.1597273051738739,0.0113108204677701,0.044038075953722,0.06489221006631851,0.0,0.03948619216680527,0.1987113287329267,0.17738331548000405,16.01335835456848,nan,nan,nan,nan,nan,nan,nan
83,0.16015923023223877,0.011146005243062973,0.04308201000094414,0.06507594883441925,0.0,0.04085526615381241,0.202126856587175,0.16507481420188166,16.19066619873047,nan,nan,nan,nan,nan,nan,nan
84,0.15795409679412842,0.01100687962025404,0.042407646775245667,0.06509852409362793,0.0,0.0394410565495491,0.19859772543901177,0.1798695982214195,16.366665601730347,nan,nan,nan,nan,nan,nan,nan
85,0.15724284946918488,0.010894793085753918,0.04208478704094887,0.06489861011505127,0.0,0.03936465457081795,0.1984052785860748,0.19787719363801134,16.558210134506226,nan,nan,nan,nan,nan,nan,nan
86,0.15676172077655792,0.010825065895915031,0.04213576763868332,0.06444506347179413,0.0,0.039355818182229996,0.19838300880425722,0.17935547599851823,16.75520920753479,nan,nan,nan,nan,nan,nan,nan
87,0.1555308997631073,0.010776673443615437,0.04248970374464989,0.06380945444107056,0.0,0.0384550616145134,0.19609962165826175,0.1413238782027273,16.939278602600098,nan,nan,nan,nan,nan,nan,nan
88,0.15377715229988098,0.010715964250266552,0.042746514081954956,0.06324794143438339,0.0,0.03706672415137291,0.19252720366580123,0.13610733654855905,17.128279209136963,nan,nan,nan,nan,nan,nan,nan
89,0.15433114767074585,0.010633871890604496,0.042869847267866135,0.06278243660926819,0.0,0.03804498165845871,0.19505122829261728,0.15323074828780162,17.314279556274414,nan,nan,nan,nan,nan,nan,nan
90,0.1513054221868515,0.010514095425605774,0.042728204280138016,0.06248629838228226,0.0,0.035576820373535156,0.18861818675179537,0.1568743407810388,17.49327826499939,nan,nan,nan,nan,nan,nan,nan
91,0.15194402635097504,0.010353264398872852,0.042262524366378784,0.062387626618146896,0.0,0.03694061189889908,0.1921994066039203,0.1495972445932758,17.698277473449707,nan,nan,nan,nan,nan,nan,nan
92,0.15186715126037598,0.01016561221331358,0.04159568250179291,0.06241724267601967,0.0,0.037688616663217545,0.19413556259278603,0.15709648612284183,17.891277313232422,nan,nan,nan,nan,nan,nan,nan
93,0.1495978981256485,0.009999039582908154,0.04113740473985672,0.062323473393917084,0.0,0.036137986928224564,0.19009993931673036,0.1446195904441978,18.077181816101074,nan,nan,nan,nan,nan,nan,nan
94,0.1483084261417389,0.009841801598668098,0.04081858694553375,0.06214673072099686,0.0,0.03550131246447563,0.18841791970106142,0.14276288191454284,18.262181520462036,nan,nan,nan,nan,nan,nan,nan
95,0.14941641688346863,0.00969653856009245,0.040574826300144196,0.06192006170749664,0.0,0.03722498565912247,0.19293777665123663,0.14056325522908036,18.453181743621826,nan,nan,nan,nan,nan,nan,nan
96,0.14907988905906677,0.009537553414702415,0.04033619537949562,0.06169777736067772,0.0,0.037508368492126465,0.1936707734587913,0.1525078151328879,18.64418053627014,nan,nan,nan,nan,nan,nan,nan
97,0.14861468970775604,0.009394081309437752,0.04027217626571655,0.061366431415081024,0.0,0.03758200258016586,0.1938607814390674,0.15257619926195085,18.831181049346924,nan,nan,nan,nan,nan,nan,nan
98,0.1463952362537384,0.00925035122781992,0.04030267149209976,0.060984618961811066,0.0,0.03585759177803993,0.18936100912817277,0.14041383300461865,19.01517963409424,nan,nan,nan,nan,nan,nan,nan
99,0.14622928202152252,0.009081700816750526,0.04020974040031433,0.060689546167850494,0.0,0.03624829649925232,0.1903898539819082,0.15461824600289736,19.20218014717102,nan,nan,nan,nan,nan,nan,nan
100,0.14435632526874542,0.008883322589099407,0.03978724032640457,0.0605902262032032,0.0,0.035095538944005966,0.18733803389596562,0.13532399488257504,19.37817883491516,nan,nan,nan,nan,nan,nan,nan
101,0.1441650241613388,0.008675698190927505,0.039282672107219696,0.06054235249757767,0.0,0.035664305090904236,0.1888499539076042,0.13770728796971834,19.578178644180298,nan,nan,nan,nan,nan,nan,nan
102,0.14597973227500916,0.00846853293478489,0.03878028690814972,0.06049405783414841,0.0,0.03823686018586159,0.19554247667926677,0.1605688202282591,19.768178462982178,nan,nan,nan,nan,nan,nan,nan
103,0.1430485099554062,0.008293072693049908,0.03854912146925926,0.06027260050177574,0.0,0.0359337218105793,0.18956192078204762,0.16969269182587868,19.950178384780884,nan,nan,nan,nan,nan,nan,nan
104,0.14255326986312866,0.00815835315734148,0.03863390535116196,0.05985225737094879,0.0,0.03590875864028931,0.18949606497309993,0.13295430449074702,20.144177436828613,nan,nan,nan,nan,nan,nan,nan
105,0.14269506931304932,0.00803099013864994,0.03868050500750542,0.05945494398474693,0.0,0.03652862831950188,0.19112464079626645,0.14248710008839802,20.320177793502808,nan,nan,nan,nan,nan,nan,nan
106,0.14118243753910065,0.00789723638445139,0.03848467394709587,0.05919232591986656,0.0,0.0356082022190094,0.18870135722619855,0.14676450649455122,20.502220153808594,nan,nan,nan,nan,nan,nan,nan
107,0.13837289810180664,0.007747009862214327,0.03801786154508591,0.05908554419875145,0.0,0.033522482961416245,0.18309146064581014,0.13605283843322927,20.673177480697632,nan,nan,nan,nan,nan,nan,nan
108,0.13970687985420227,0.0076002031564712524,0.03745138272643089,0.059034351259469986,0.0,0.03562094643712044,0.1887351224259026,0.1410719809252899,20.87621545791626,nan,nan,nan,nan,nan,nan,nan
109,0.14122691750526428,0.007479563821107149,0.036982618272304535,0.058916833251714706,0.0,0.03784789890050888,0.19454536463382746,0.18114969590447685,21.07817554473877,nan,nan,nan,nan,nan,nan,nan
110,0.13675035536289215,0.007392380852252245,0.036858413368463516,0.0585877001285553,0.0,0.03391185775399208,0.18415172481948705,0.1361697757790057,21.266175746917725,nan,nan,nan,nan,nan,nan,nan
111,0.13467355072498322,0.0073181153275072575,0.03679357096552849,0.058219656348228455,0.0,0.03234220668673515,0.17983939136556026,0.13698606016702308,21.44421887397766,nan,nan,nan,nan,nan,nan,nan
112,0.13595953583717346,0.007257968187332153,0.03669562190771103,0.05786255747079849,0.0,0.03414338454604149,0.184779286030771,0.13299505107054635,21.634174823760986,nan,nan,nan,nan,nan,nan,nan
113,0.1348792016506195,0.007206586189568043,0.036643121391534805,0.057477883994579315,0.0,0.03355160355567932,0.18317096810269723,0.13253149883728021,21.805174827575684,nan,nan,nan,nan,nan,nan,nan
114,0.13577724993228912,0.007144583854824305,0.03643505647778511,0.057186663150787354,0.0,0.03501094505190849,0.187112118933832,0.13688007304338906,21.983174085617065,nan,nan,nan,nan,nan,nan,nan
115,0.13239125907421112,0.007062624208629131,0.0361073762178421,0.056975625455379486,0.0,0.032245635986328125,0.17957069913081067,0.13183749383049134,22.168174266815186,nan,nan,nan,nan,nan,nan,nan
116,0.1346130222082138,0.006980988662689924,0.03580057621002197,0.056757643818855286,0.0,0.035073816776275635,0.18728004906096013,0.1271202737400139,22.358217239379883,nan,nan,nan,nan,nan,nan,nan
117,0.1314672827720642,0.00689164362847805,0.03542058542370796,0.05658739060163498,0.0,0.03256765753030777,0.18046511444128965,0.12592961249031667,22.54117250442505,nan,nan,nan,nan,nan,nan,nan
118,0.1319614201784134,0.006801648531109095,0.03506297245621681,0.05640869215130806,0.0,0.03368810564279556,0.18354319830164115,0.14029206370931893,22.728172302246094,nan,nan,nan,nan,nan,nan,nan
119,0.13003769516944885,0.006720148492604494,0.03487885370850563,0.056129876524209976,0.0,0.03230882063508034,0.17974654554421995,0.12521949886818465,22.944172382354736,nan,nan,nan,nan,nan,nan,nan
120,0.12914656102657318,0.006621991284191608,0.03466332331299782,0.05588174983859062,0.0,0.03197949752211571,0.1788281228501706,0.129477093764959,23.1171715259552,nan,nan,nan,nan,nan,nan,nan
121,0.1288665235042572,0.006530599668622017,0.034466031938791275,0.055619798600673676,0.0,0.03225009888410568,0.17958312527658515,0.12568998469481105,23.30117177963257,nan,nan,nan,nan,nan,nan,nan
122,0.1289176344871521,0.006430670619010925,0.03427283838391304,0.055366430431604385,0.0,0.03284769877791405,0.1812393411429043,0.12850480769469774,23.516170501708984,nan,nan,nan,nan,nan,nan,nan
123,0.12962526082992554,0.006313607562333345,0.03399033471941948,0.05517629161477089,0.0,0.03414501994848251,0.18478371126395993,0.13023910895556806,23.7061710357666,nan,nan,nan,nan,nan,nan,nan
124,0.127361461520195,0.00618091830983758,0.033553365617990494,0.05507763847708702,0.0,0.03254954144358635,0.18041491469273363,0.12955230413019916,23.9081711769104,nan,nan,nan,nan,nan,nan,nan
125,0.12642090022563934,0.006043590605258942,0.033015526831150055,0.05503831058740616,0.0,0.03232347592711449,0.17978730746944982,0.13082539114105918,24.09917116165161,nan,nan,nan,nan,nan,nan,nan
126,0.12623529136180878,0.0059190127067267895,0.0325888991355896,0.054936256259679794,0.0,0.032791126519441605,0.1810832033056672,0.134382944101501,24.332170248031616,nan,nan,nan,nan,nan,nan,nan
127,0.12440113723278046,0.005813100840896368,0.03229345381259918,0.05475298687815666,0.0,0.031541597098112106,0.17759954137922795,0.13164616613663424,24.52616858482361,nan,nan,nan,nan,nan,nan,nan
128,0.12344507873058319,0.0057229590602219105,0.032133277505636215,0.0544896274805069,0.0,0.031099213287234306,0.17634969035196604,0.15261878558055364,24.733169078826904,nan,nan,nan,nan,nan,nan,nan
129,0.12336305528879166,0.005652412306517363,0.032179366797208786,0.05410948023200035,0.0,0.03142179548740387,0.17726194032392817,0.1280285316329994,24.948168754577637,nan,nan,nan,nan,nan,nan,nan
130,0.1249902993440628,0.005594346206635237,0.03230419009923935,0.05369552597403526,0.0,0.03339623287320137,0.18274636213397347,0.13003772700537336,25.149169445037842,nan,nan,nan,nan,nan,nan,nan
131,0.1221596747636795,0.005521527491509914,0.03231482207775116,0.05336511880159378,0.0,0.030958209186792374,0.17594945065783063,0.16212978564087,25.32421636581421,nan,nan,nan,nan,nan,nan,nan
132,0.12108778953552246,0.00540891895070672,0.031906966120004654,0.0532720610499382,0.0,0.03049984760582447,0.17464205566192947,0.14982539302059147,25.508167505264282,nan,nan,nan,nan,nan,nan,nan
133,0.12214580178260803,0.005274239927530289,0.031169360503554344,0.05336732044816017,0.0,0.03233487531542778,0.17981900710277482,0.11460220408041286,25.735167264938354,nan,nan,nan,nan,nan,nan,nan
134,0.11903296411037445,0.0051443614065647125,0.030409008264541626,0.05349644273519516,0.0,0.029983147978782654,0.1731564263282846,0.15905364961671054,25.933166980743408,nan,nan,nan,nan,nan,nan,nan
135,0.11987170577049255,0.005044031888246536,0.029974311590194702,0.053441744297742844,0.0,0.03141161799430847,0.17723323050237635,0.14852846326282862,26.147880792617798,nan,nan,nan,nan,nan,nan,nan
136,0.11923148483037949,0.004971379414200783,0.029812926426529884,0.05321837216615677,0.0,0.0312288049608469,0.1767167365046302,0.15029438991858662,26.337419509887695,nan,nan,nan,nan,nan,nan,nan
137,0.11776557564735413,0.004923705011606216,0.02990187332034111,0.05285543203353882,0.0,0.030084561556577682,0.17344901716809374,0.11313728899141944,26.513419151306152,nan,nan,nan,nan,nan,nan,nan
138,0.11935710906982422,0.004874230362474918,0.02993178181350231,0.05254329741001129,0.0,0.032007794827222824,0.17890722407779633,0.17279225055786088,26.691420078277588,nan,nan,nan,nan,nan,nan,nan
139,0.1146940141916275,0.004789918195456266,0.029492981731891632,0.05248378962278366,0.0,0.027927322313189507,0.16711469807646934,0.15187652461870113,26.90474224090576,nan,nan,nan,nan,nan,nan,nan
140,0.11625516414642334,0.004688680171966553,0.028747035190463066,0.052592866122722626,0.0,0.030226580798625946,0.17385793280326886,0.11787369696426389,27.122788667678833,nan,nan,nan,nan,nan,nan,nan
