step,total,pde,ic,bc,bc_left,bc_right,bc_left_rmse,bc_right_rmse,bc_monitor,data,rmse_data,grad_norm,elapsed_s,val_total,val_pde,val_ic,val_bc,val_bc_left,val_bc_right,val_bc_left_rmse,val_bc_right_rmse,val_data,val_rmse_data,gen_gap_rmse_data
13,0.3717735707759857,0.0102633535861969,0.034050606191158295,0.2544514536857605,0.0,0.2544514536857605,0.0,0.5044317841529846,0.0,0.07300815731287003,0.2702002170851645,4.736671614684262,3.090043544769287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,0.3952295482158661,0.009156528860330582,0.024977315217256546,0.2819739878177643,0.0,0.2819739878177643,0.0,0.531012237071991,0.0,0.07912171632051468,0.2812858267323732,5.42169976918751,3.2924723625183105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,0.3906385600566864,0.007238131016492844,0.02275465801358223,0.2805289328098297,0.0,0.2805289328098297,0.0,0.5296497941017151,0.0,0.08011684566736221,0.28304919301662423,5.474384967830634,3.4775238037109375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,0.3582437336444855,0.00537289259955287,0.025678496807813644,0.2536439895629883,0.0,0.2536439895629883,0.0,0.5036308169364929,0.0,0.0735483467578888,0.27119798442814574,4.910958394797937,3.6764883995056152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,0.31361231207847595,0.00431619118899107,0.03345103561878204,0.2119903713464737,0.0,0.2119903713464737,0.0,0.46042412519454956,0.0,0.06385470181703568,0.252694878889612,3.8863811429412434,3.9094977378845215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,0.2688119113445282,0.004527320619672537,0.04614124447107315,0.16803914308547974,0.0,0.16803914308547974,0.0,0.40992578864097595,0.0,0.05010418966412544,0.22383965167978045,2.523211655416666,4.092505693435669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,0.23974494636058807,0.006058198865503073,0.06312382221221924,0.13195018470287323,0.0,0.13195018470287323,0.0,0.3632494807243347,0.0,0.038612738251686096,0.19650124236677513,1.1256086811486872,4.286513566970825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,0.233137309551239,0.008556514978408813,0.08260781317949295,0.10882367193698883,0.0,0.10882367193698883,0.0,0.3298843204975128,0.0,0.03314930573105812,0.18206950796621085,0.6968689705082289,4.494521617889404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,0.2401628941297531,0.011367911472916603,0.10167661309242249,0.09839928895235062,0.0,0.09839928895235062,0.0,0.3136866092681885,0.0,0.02871907688677311,0.1694670377588902,1.763701593346377,4.696530818939209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,0.25788024067878723,0.01376329455524683,0.11687371879816055,0.09650351107120514,0.0,0.09650351107120514,0.0,0.31065014004707336,0.0,0.030739709734916687,0.1753274357735169,2.6825961133530423,4.902539014816284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,0.26763981580734253,0.015183333307504654,0.1252468228340149,0.09763792902231216,0.0,0.09763792902231216,0.0,0.3124706745147705,0.0,0.029571738094091415,0.17196435123039722,3.201009337132452,5.093546390533447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,0.26710018515586853,0.015416475012898445,0.12538747489452362,0.0977485328912735,0.0,0.0977485328912735,0.0,0.31264761090278625,0.0,0.02854771725833416,0.1689606973776273,3.2855868620993545,5.303098917007446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,0.2585790157318115,0.01460732240229845,0.11778517812490463,0.09571436047554016,0.0,0.09571436047554016,0.0,0.30937737226486206,0.0,0.030472146347165108,0.17456272897490205,3.1074141824507717,5.499107837677002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,0.23886550962924957,0.013153468258678913,0.10414411872625351,0.09303446859121323,0.0,0.09303446859121323,0.0,0.30501553416252136,0.0,0.028533443808555603,0.16891845313214185,2.5151814647873088,5.692115306854248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,0.21801917254924774,0.011557774618268013,0.08726116269826889,0.09256166964769363,0.0,0.09256166964769363,0.0,0.3042394816875458,0.0,0.026638561859726906,0.16321324045470975,1.7078991643361918,5.899123430252075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,0.2039843499660492,0.010256301611661911,0.06997987627983093,0.09658975154161453,0.0,0.09658975154161453,0.0,0.31078892946243286,0.0,0.027158403769135475,0.16479806967660596,0.805760037775499,6.085185527801514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,0.20037397742271423,0.009534932672977448,0.05459301918745041,0.10546550154685974,0.0,0.10546550154685974,0.0,0.324754536151886,0.0,0.030780520290136337,0.1754437809958972,0.47225425277835115,6.289194583892822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,0.20214173197746277,0.009463796392083168,0.04250211641192436,0.11713255196809769,0.0,0.11713255196809769,0.0,0.34224632382392883,0.0,0.0330432690680027,0.18177807642288082,1.1285855925897041,6.493202447891235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,0.20766980946063995,0.009925206191837788,0.034112103283405304,0.12804366648197174,0.0,0.12804366648197174,0.0,0.3578318953514099,0.0,0.0355888307094574,0.1886500217584334,1.7315342706683239,6.70121169090271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,0.21120649576187134,0.010686849243938923,0.029287241399288177,0.1345248818397522,0.0,0.1345248818397522,0.0,0.36677634716033936,0.0,0.03670751303434372,0.1915920484632484,2.111347478204301,6.893220901489258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,0.21201719343662262,0.011512269265949726,0.02767651341855526,0.13432073593139648,0.0,0.13432073593139648,0.0,0.3664979338645935,0.0,0.038507673889398575,0.19623372261005134,2.1502315743005602,7.08222770690918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,0.20347322523593903,0.01224020030349493,0.028885191306471825,0.127700075507164,0.0,0.127700075507164,0.0,0.35735148191452026,0.0,0.03464776650071144,0.18613910524312574,1.9292134940770556,7.273235321044922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,0.19345545768737793,0.012827110476791859,0.03258847817778587,0.1169557198882103,0.0,0.1169557198882103,0.0,0.3419879078865051,0.0,0.03108414262533188,0.1763069556918611,1.4095890913917448,7.492315769195557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,0.18589997291564941,0.013320310972630978,0.03822919353842735,0.10547368228435516,0.0,0.10547368228435516,0.0,0.3247671127319336,0.0,0.028876781463623047,0.16993169646544182,0.8372724915025012,7.685718297958374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,0.1802721619606018,0.013814425095915794,0.045043740421533585,0.09592589735984802,0.0,0.09592589735984802,0.0,0.309719055891037,0.0,0.02548811212182045,0.1596499674970855,0.3343170625733649,7.8777265548706055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,0.17815566062927246,0.014389647170901299,0.05171702802181244,0.08970064669847488,0.0,0.08970064669847488,0.0,0.2995006740093231,0.0,0.02234834060072899,0.1494936139128658,0.6491486344065388,8.05873417854309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,0.1802045702934265,0.015072873793542385,0.056879688054323196,0.08650506287813187,0.0,0.08650506287813187,0.0,0.29411742091178894,0.0,0.02174694836139679,0.1474684656507851,1.1345954681333918,8.266744613647461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,0.18344323337078094,0.01582464389503002,0.0592268630862236,0.08521439135074615,0.0,0.08521439135074615,0.0,0.29191502928733826,0.0,0.02317734621465206,0.15224107926132177,1.3964129545553394,8.445749759674072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,0.1830574870109558,0.01656540110707283,0.0581846684217453,0.0847250372171402,0.0,0.0847250372171402,0.0,0.2910756468772888,0.0,0.02358238399028778,0.15356556902602803,1.4710021626017085,8.662760734558105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,0.17717710137367249,0.017208490520715714,0.05391077324748039,0.08471763879060745,0.0,0.08471763879060745,0.0,0.29106295108795166,0.0,0.02134018950164318,0.14608281727035244,1.292243230205165,8.85276746749878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,0.17548257112503052,0.017702898010611534,0.047367073595523834,0.08563771098852158,0.0,0.08563771098852158,0.0,0.29263922572135925,0.0,0.024774884805083275,0.15740039645783385,0.9197774829256989,9.047775268554688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,0.1697424203157425,0.01804317720234394,0.039921168237924576,0.08811312913894653,0.0,0.08811312913894653,0.0,0.29683855175971985,0.0,0.023664936423301697,0.15383411982815026,0.4458926393600859,9.253783226013184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,0.16788825392723083,0.018274638801813126,0.03289424255490303,0.09217621386051178,0.0,0.09217621386051178,0.0,0.3036053478717804,0.0,0.0245431587100029,0.15666256320513494,0.24535325957766585,9.446791648864746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,0.16909578442573547,0.018465235829353333,0.027227280661463737,0.09690380096435547,0.0,0.09690380096435547,0.0,0.31129375100135803,0.0,0.026499468833208084,0.16278657448698922,0.6335188658691504,9.636800289154053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,0.16817085444927216,0.018680553883314133,0.023393012583255768,0.10070351511240005,0.0,0.10070351511240005,0.0,0.31733816862106323,0.0,0.025393763557076454,0.1593542078423926,0.9086753317458058,9.818807601928711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,0.1695665717124939,0.018977215513586998,0.02142198197543621,0.10223042219877243,0.0,0.10223042219877243,0.0,0.31973493099212646,0.0,0.02693694829940796,0.16412479489525023,1.0573475758745794,10.014814615249634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,0.16890549659729004,0.01937589980661869,0.02121017500758171,0.10091883689165115,0.0,0.10091883689165115,0.0,0.31767725944519043,0.0,0.027400579303503036,0.16553120341344418,0.9600218009378476,10.199822187423706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,0.16484613716602325,0.019857432693243027,0.022483807057142258,0.0974513441324234,0.0,0.0974513441324234,0.0,0.31217196583747864,0.0,0.02505354955792427,0.15828313099608649,0.7448210996889038,10.389830827713013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,0.1608976423740387,0.02039237879216671,0.024908605962991714,0.09310974180698395,0.0,0.09310974180698395,0.0,0.30513888597488403,0.0,0.02248692512512207,0.14995641075033128,0.41859374563411816,10.574838161468506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,0.16080863773822784,0.020934903994202614,0.0279619712382555,0.0892028734087944,0.0,0.0892028734087944,0.0,0.2986685037612915,0.0,0.022708896547555923,0.15069471307101628,0.13213271244326188,10.765845775604248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,0.1608133763074875,0.02143167145550251,0.030870933085680008,0.08652222156524658,0.0,0.08652222156524658,0.0,0.2941465973854065,0.0,0.021988550201058388,0.14828536745430546,0.4241488010207025,10.959854125976562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,0.16031897068023682,0.02182888798415661,0.03277941420674324,0.08512987941503525,0.0,0.08512987941503525,0.0,0.29177024960517883,0.0,0.020580794662237167,0.14346008037860974,0.6525315028703313,11.143861293792725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,0.16005611419677734,0.022096242755651474,0.033143576234579086,0.08466235548257828,0.0,0.08466235548257828,0.0,0.2909679710865021,0.0,0.020153935998678207,0.14196455895285345,0.7465960825653166,11.342639446258545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,0.16040870547294617,0.0222270917147398,0.0318354032933712,0.08485805243253708,0.0,0.08485805243253708,0.0,0.2913040518760681,0.0,0.021488163620233536,0.14658841570954212,0.7020891352060007,11.556648969650269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,0.1593555063009262,0.02223137952387333,0.029169566929340363,0.08572836220264435,0.0,0.08572836220264435,0.0,0.29279404878616333,0.0,0.02222619391977787,0.14908451938339498,0.4990479813609634,11.754596471786499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,0.15706637501716614,0.022145554423332214,0.02582867071032524,0.08735563606023788,0.0,0.08735563606023788,0.0,0.2955598831176758,0.0,0.021736517548561096,0.14743309516035094,0.21263162236450564,11.948239803314209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,0.15635983645915985,0.022012239322066307,0.022607464343309402,0.0895109623670578,0.0,0.0895109623670578,0.0,0.29918381571769714,0.0,0.022229181602597237,0.14909453914411902,0.2201777448169746,12.150249004364014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,0.155558779835701,0.021878059953451157,0.02013426460325718,0.0915246456861496,0.0,0.0915246456861496,0.0,0.3025304079055786,0.0,0.022021811455488205,0.1483974779283267,0.4072036867495304,12.347257137298584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,0.15590816736221313,0.02177959866821766,0.01863984949886799,0.09272526949644089,0.0,0.09272526949644089,0.0,0.304508239030838,0.0,0.022763444110751152,0.1508755915009156,0.5368090595469316,12.550264596939087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,0.1566288322210312,0.02174600400030613,0.01820170320570469,0.09265480190515518,0.0,0.09265480190515518,0.0,0.3043925166130066,0.0,0.02402631752192974,0.15500425001247461,0.5560934441750112,12.766273975372314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,0.15360303223133087,0.02178678847849369,0.018748996779322624,0.09135845303535461,0.0,0.09135845303535461,0.0,0.3022556006908417,0.0,0.021708795800805092,0.14733905049512533,0.46120800003458845,12.956282615661621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,0.15293940901756287,0.021890047937631607,0.020067645236849785,0.08934316784143448,0.0,0.08934316784143448,0.0,0.29890328645706177,0.0,0.021638548001646996,0.1471004690735111,0.276797942856947,13.150289535522461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,0.15202166140079498,0.022011637687683105,0.021793395280838013,0.08728370070457458,0.0,0.08728370070457458,0.0,0.29543814063072205,0.0,0.02093292772769928,0.1446821610555333,0.12374574489789493,13.358414888381958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,0.15456929802894592,0.022083241492509842,0.02341598831117153,0.08570294082164764,0.0,0.08570294082164764,0.0,0.29275065660476685,0.0,0.023367132991552353,0.15286311848039852,0.26115096585722064,13.546422958374023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,0.15223833918571472,0.022031448781490326,0.024479616433382034,0.08475493639707565,0.0,0.08475493639707565,0.0,0.2911269962787628,0.0,0.020972341299057007,0.14481830443371793,0.39150315841645933,13.745431661605835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,0.15291310846805573,0.02183319628238678,0.024667276069521904,0.0844041109085083,0.0,0.0844041109085083,0.0,0.29052385687828064,0.0,0.02200852520763874,0.14835270542743312,0.4373820922448142,13.941503524780273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,0.15160197019577026,0.021489152684807777,0.023939404636621475,0.08459808677434921,0.0,0.08459808677434921,0.0,0.2908574938774109,0.0,0.021575333550572395,0.14688544363064843,0.3880157500276729,14.122493982315063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,0.14888131618499756,0.021046800538897514,0.022508088499307632,0.08531510084867477,0.0,0.08531510084867477,0.0,0.29208749532699585,0.0,0.02001134306192398,0.141461454332705,0.24007838985071195,14.301454544067383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,0.1488286703824997,0.02056901343166828,0.020812032744288445,0.08643285185098648,0.0,0.08643285185098648,0.0,0.29399463534355164,0.0,0.021014759317040443,0.14496468299913756,0.11534478050205005,14.495462656021118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,0.14860185980796814,0.02010827511548996,0.01936560496687889,0.08758069574832916,0.0,0.08758069574832916,0.0,0.2959403693675995,0.0,0.021547280251979828,0.1467899187682173,0.23126191144824174,14.679469347000122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,0.14890184998512268,0.01970389112830162,0.018484247848391533,0.08830982446670532,0.0,0.08830982446670532,0.0,0.29716968536376953,0.0,0.022403903305530548,0.14967933493148128,0.30084653129675193,14.87747836112976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,0.1489662528038025,0.019356975331902504,0.018228694796562195,0.08839235454797745,0.0,0.08839235454797745,0.0,0.2973085045814514,0.0,0.02298823557794094,0.1516187177690833,0.3567236751690741,15.059484958648682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,0.14838168025016785,0.019065849483013153,0.018647663295269012,0.08772023022174835,0.0,0.08772023022174835,0.0,0.296176016330719,0.0,0.02294793352484703,0.15148575353757537,0.2845194526968248,15.259042263031006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,0.14578869938850403,0.01880793459713459,0.019547531381249428,0.08658467233181,0.0,0.08658467233181,0.0,0.2942527234554291,0.0,0.020848561078310013,0.14439030811765038,0.18488817906882862,15.451049327850342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,0.14530986547470093,0.018567919731140137,0.020657971501350403,0.08535518497228622,0.0,0.08535518497228622,0.0,0.2921561002731323,0.0,0.020728792995214462,0.1439749735030865,0.1093011239324372,15.650058269500732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,0.14562754333019257,0.018323751166462898,0.021703874692320824,0.08430427312850952,0.0,0.08430427312850952,0.0,0.2903519868850708,0.0,0.02129564993083477,0.14593029134088223,0.15519037001119942,15.84406566619873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,0.14432114362716675,0.01805419847369194,0.02238735929131508,0.08360471576452255,0.0,0.08360471576452255,0.0,0.2891448140144348,0.0,0.020274866372346878,0.14238983942805356,0.23096544019680226,16.03032875061035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,0.14508314430713654,0.017742732539772987,0.02252008020877838,0.08330679684877396,0.0,0.08330679684877396,0.0,0.2886291742324829,0.0,0.02151353843510151,0.1466749414013911,0.2541074875106755,16.21833610534668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,0.1458078920841217,0.01738537661731243,0.022082002833485603,0.08340767025947571,0.0,0.08340767025947571,0.0,0.2888038754463196,0.0,0.022932836785912514,0.15143591643303286,0.19137859040812916,16.399343967437744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,0.14211589097976685,0.016995875164866447,0.021304866299033165,0.0837867483496666,0.0,0.0837867483496666,0.0,0.2894594073295593,0.0,0.020028404891490936,0.14152174706203616,0.13657421380341558,16.58735227584839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,0.1420307457447052,0.0165923610329628,0.02039075270295143,0.08434261381626129,0.0,0.08434261381626129,0.0,0.29041799902915955,0.0,0.02070501632988453,0.14389237759480009,0.10556735257397674,16.773401498794556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,0.1405549943447113,0.016199594363570213,0.019585467875003815,0.08488021790981293,0.0,0.08488021790981293,0.0,0.2913421094417572,0.0,0.01988971047103405,0.14103088481263262,0.16418478823218913,16.955366134643555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,0.14085572957992554,0.01584119349718094,0.0191224105656147,0.08513089269399643,0.0,0.08513089269399643,0.0,0.2917719781398773,0.0,0.02076123282313347,0.1440875873319193,0.2087448901243027,17.15337634086609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,0.1441778689622879,0.015523022972047329,0.019083086401224136,0.08497045934200287,0.0,0.08497045934200287,0.0,0.2914969325065613,0.0,0.024601293727755547,0.15684799561280835,0.20342952009334822,17.34538197517395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,0.14017315208911896,0.015237080864608288,0.019412705674767494,0.08444870263338089,0.0,0.08444870263338089,0.0,0.29060059785842896,0.0,0.02107466384768486,0.14517115363489008,0.15825688028811696,17.53839087486267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,0.13745103776454926,0.014973925426602364,0.019960159435868263,0.0837479829788208,0.0,0.0837479829788208,0.0,0.2893924415111542,0.0,0.01876896806061268,0.1369998834328434,0.11245165375205647,17.748449325561523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,0.13926513493061066,0.014719333499670029,0.020517364144325256,0.08306479454040527,0.0,0.08306479454040527,0.0,0.2882096469402313,0.0,0.02096363715827465,0.14478824937913523,0.1090885418790139,17.929457664489746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,0.13769619166851044,0.014464281499385834,0.020916828885674477,0.08253218978643417,0.0,0.08253218978643417,0.0,0.28728416562080383,0.0,0.019782891497015953,0.1406516672386643,0.14746352678967287,18.12046504020691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,0.13682344555854797,0.014193207025527954,0.020992157980799675,0.0822567492723465,0.0,0.0822567492723465,0.0,0.2868043780326843,0.0,0.0193813256919384,0.1392168297726191,0.15776975006933677,18.308472871780396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,0.13857711851596832,0.013906956650316715,0.020736828446388245,0.08222346752882004,0.0,0.08222346752882004,0.0,0.2867463529109955,0.0,0.021709872409701347,0.14734270395815785,0.13155216018492638,18.51148271560669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,0.13418197631835938,0.013612701557576656,0.020271141082048416,0.08235413581132889,0.0,0.08235413581132889,0.0,0.28697410225868225,0.0,0.017943991348147392,0.13395518410329402,0.10453410620818539,18.687530755996704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,0.13665705919265747,0.013321717269718647,0.019739704206585884,0.08254928141832352,0.0,0.08254928141832352,0.0,0.28731390833854675,0.0,0.0210463497787714,0.14507360124699256,0.10251611167748186,18.871495723724365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,0.13631147146224976,0.013041402213275433,0.019259138032794,0.08271218091249466,0.0,0.08271218091249466,0.0,0.28759726881980896,0.0,0.021298754960298538,0.14594092969519737,0.12340222824257134,19.087504625320435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,0.1347518414258957,0.012782534584403038,0.018958404660224915,0.08271833509206772,0.0,0.08271833509206772,0.0,0.28760796785354614,0.0,0.02029256895184517,0.14245198823408947,0.12726994379383072,19.27551245689392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,0.1350535750389099,0.012543640099465847,0.01884409785270691,0.08255163580179214,0.0,0.08255163580179214,0.0,0.28731799125671387,0.0,0.021114198490977287,0.1453072554657106,0.1368472201460288,19.48052191734314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,0.13347835838794708,0.012327317148447037,0.01892910525202751,0.08220022916793823,0.0,0.08220022916793823,0.0,0.2867058217525482,0.0,0.020021703094244003,0.14149806745762997,0.12256543821360413,19.66852855682373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,0.13463184237480164,0.012124271132051945,0.019148577004671097,0.08173827826976776,0.0,0.08173827826976776,0.0,0.2858990728855133,0.0,0.021620720624923706,0.14703986066683994,0.09802918160875576,19.857537269592285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,0.13168548047542572,0.011920837685465813,0.019319703802466393,0.08132892102003098,0.0,0.08132892102003098,0.0,0.28518226742744446,0.0,0.019116012379527092,0.13826066823043745,0.10920620499156607,20.051544666290283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
