stage,step,train_total,train_pde,train_ic,train_bc,train_data,val_total,val_pde,val_ic,val_bc,val_data,val_rmse
adam,220,1.0647367238998413,0.0,0.023397058248519897,0.9279976487159729,0.11334200948476791,1.2304751873016357,0.0,0.023396847769618034,1.0993318557739258,0.1077464371919632,0.3282475242739284
adam,230,1.0647367238998413,0.0,0.02339477650821209,0.9279976487159729,0.11334428936243057,1.2304736375808716,0.0,0.02339460887014866,1.0993318557739258,0.1077471598982811,0.32824862512778497
adam,240,1.0647367238998413,0.0,0.02339392900466919,0.9279976487159729,0.11334511637687683,1.2304730415344238,0.0,0.02339392714202404,1.0993318557739258,0.10774737596511841,0.3282489542483242
adam,250,1.0647367238998413,0.0,0.023394154384732246,0.9279976487159729,0.11334489285945892,1.2304733991622925,0.0,0.02339417114853859,1.0993318557739258,0.10774730145931244,0.32824884075852034
adam,260,1.0647367238998413,0.0,0.023394478484988213,0.9279976487159729,0.11334459483623505,1.2304736375808716,0.0,0.023394538089632988,1.0993318557739258,0.10774718225002289,0.3282486591747526
adam,270,1.0647367238998413,0.0,0.023394674062728882,0.9279976487159729,0.11334439367055893,1.2304737567901611,0.0,0.02339467965066433,1.0993318557739258,0.1077471375465393,0.3282485910808138
adam,280,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,290,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394742980599403,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,300,1.0647367238998413,0.0,0.023394733667373657,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394733667373657,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,310,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,320,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,330,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,340,1.0647367238998413,0.0,0.023394687101244926,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394687101244926,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,350,1.0647367238998413,0.0,0.023394674062728882,0.9279976487159729,0.11334439367055893,1.2304737567901611,0.0,0.023394674062728882,1.0993318557739258,0.1077471375465393,0.3282485910808138
adam,360,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,370,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,380,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,390,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394685238599777,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,400,1.0647367238998413,0.0,0.023394674062728882,0.9279976487159729,0.11334439367055893,1.2304737567901611,0.0,0.023394674062728882,1.0993318557739258,0.1077471375465393,0.3282485910808138
adam,410,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304737567901611,0.0,0.02339467965066433,1.0993318557739258,0.1077471375465393,0.3282485910808138
adam,420,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,430,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,440,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,450,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394687101244926,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,460,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,470,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394685238599777,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,480,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,490,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,500,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,510,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,520,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,530,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,540,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,550,1.0647367238998413,0.0,0.023394731804728508,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,560,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,570,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,580,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,590,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,600,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394687101244926,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,610,1.0647367238998413,0.0,0.023394687101244926,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,620,1.0647367238998413,0.0,0.023394731804728508,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,630,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,640,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,650,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,660,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394685238599777,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,670,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,680,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,690,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,700,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,710,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,720,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394685238599777,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,730,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,740,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,750,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,760,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,770,1.0647367238998413,0.0,0.023394687101244926,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394687101244926,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,780,1.0647367238998413,0.0,0.023394731804728508,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,790,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,800,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,810,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,820,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,830,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,840,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,850,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,860,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,870,1.0647367238998413,0.0,0.023394687101244926,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,880,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,890,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,900,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,910,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394685238599777,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,920,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,930,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,940,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,950,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,960,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,970,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,980,1.0647367238998413,0.0,0.023394687101244926,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394687101244926,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,990,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1000,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1010,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394685238599777,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1020,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1030,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1040,1.0647367238998413,0.0,0.023394687101244926,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394687101244926,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1050,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1060,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1070,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1080,1.0647367238998413,0.0,0.023394746705889702,0.9279976487159729,0.11334431916475296,1.2304736375808716,0.0,0.023394742980599403,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1090,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1100,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1110,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1120,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1130,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1140,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1150,1.0647367238998413,0.0,0.023394685238599777,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.023394733667373657,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1160,1.0647367238998413,0.0,0.023394731804728508,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1170,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1180,1.0647367238998413,0.0,0.023394687101244926,0.9279976487159729,0.11334437876939774,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1190,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394733667373657,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1200,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1210,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1220,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1230,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1240,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1250,1.0647367238998413,0.0,0.023394733667373657,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.02339472807943821,1.0993318557739258,0.10774710774421692,0.32824854568484674
adam,1260,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1270,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1280,1.0647367238998413,0.0,0.02339467592537403,0.9279976487159729,0.11334437876939774,1.2304737567901611,0.0,0.02339467965066433,1.0993318557739258,0.1077471375465393,0.3282485910808138
adam,1290,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1300,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1310,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1320,1.0647367238998413,0.0,0.023394731804728508,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1330,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1340,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1350,1.0647367238998413,0.0,0.023394735530018806,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394742980599403,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1360,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1370,1.0647367238998413,0.0,0.023394698277115822,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394696414470673,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1380,1.0647367238998413,0.0,0.023394733667373657,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.02339472807943821,1.0993318557739258,0.10774710774421692,0.32824854568484674
adam,1390,1.0647367238998413,0.0,0.023394731804728508,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1400,1.0647367238998413,0.0,0.023394709452986717,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.02339470572769642,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1410,1.0647367238998413,0.0,0.023394715040922165,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394711315631866,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1420,1.0647367238998413,0.0,0.02339470013976097,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1430,1.0647367238998413,0.0,0.023394722491502762,0.9279976487159729,0.11334434151649475,1.2304736375808716,0.0,0.023394722491502762,1.0993318557739258,0.10774711519479752,0.3282485570338391
adam,1440,1.0647367238998413,0.0,0.023394690826535225,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.023394687101244926,1.0993318557739258,0.10774713009595871,0.32824857973182264
adam,1450,1.0647367238998413,0.0,0.023394733667373657,0.9279976487159729,0.11334432661533356,1.2304736375808716,0.0,0.02339472807943821,1.0993318557739258,0.10774710774421692,0.32824854568484674
adam,1460,1.0647367238998413,0.0,0.023394707590341568,0.9279976487159729,0.11334435641765594,1.2304736375808716,0.0,0.02339470200240612,1.0993318557739258,0.10774713009595871,0.32824857973182264
