step,total,pde,ic,bc,bc_monitor,data,rmse_data,grad_norm,elapsed_s,val_total,val_pde,val_ic,val_bc,val_data,val_rmse_data,gen_gap_rmse_data
65,0.11056608706712723,0.008333546109497547,0.0127110555768013,0.002176778158172965,0.0,0.0873447060585022,0.2955413779126405,0.7463856240830867,9.802960395812988,nan,nan,nan,nan,nan,nan,nan
66,0.11107762157917023,0.008393485099077225,0.013804580084979534,0.002436276525259018,0.0,0.08644327521324158,0.29401237255129514,0.5818283257179098,9.950961828231812,nan,nan,nan,nan,nan,nan,nan
67,0.11229067295789719,0.008479547686874866,0.015336629934608936,0.0029171404894441366,0.0,0.08555735647678375,0.2925018914071903,0.3757068402619475,10.103962659835815,nan,nan,nan,nan,nan,nan,nan
68,0.11132250726222992,0.008576021529734135,0.017124449834227562,0.003568854881450534,0.0,0.08205317705869675,0.28644925738897764,0.19700449460210762,10.251966714859009,nan,nan,nan,nan,nan,nan,nan
69,0.10861782729625702,0.008664578199386597,0.018860073760151863,0.0042521292343735695,0.0,0.07684104889631271,0.2772021805403282,0.36821914354477425,10.403961658477783,nan,nan,nan,nan,nan,nan,nan
70,0.11029490828514099,0.008726389147341251,0.020164495334029198,0.004759715870022774,0.0,0.07664430886507034,0.2768470857081041,0.5375165693126884,10.5479576587677,nan,nan,nan,nan,nan,nan,nan
71,0.11136966943740845,0.008755043148994446,0.02078590914607048,0.004939338658004999,0.0,0.07688938081264496,0.27728934493168855,0.5540225519251637,10.688958883285522,nan,nan,nan,nan,nan,nan,nan
72,0.10841411352157593,0.008753490634262562,0.02072306163609028,0.004786116071045399,0.0,0.07415144145488739,0.27230762283654014,0.6254105151403622,10.819998741149902,nan,nan,nan,nan,nan,nan,nan
73,0.10993526875972748,0.00871532317250967,0.019940584897994995,0.004299771040678024,0.0,0.07697959244251251,0.2774519642073426,0.41715965075883427,10.958965539932251,nan,nan,nan,nan,nan,nan,nan
74,0.10758140683174133,0.008656560443341732,0.01880444958806038,0.0036916176322847605,0.0,0.07642877846956253,0.2764575527446529,0.26685260006384937,11.090957403182983,nan,nan,nan,nan,nan,nan,nan
75,0.10718847811222076,0.00858682207763195,0.017566518858075142,0.003094147890806198,0.0,0.07794098556041718,0.2791791280887903,0.15171137805682375,11.235956192016602,nan,nan,nan,nan,nan,nan,nan
76,0.10720924288034439,0.008516651578247547,0.016460487619042397,0.0026018971111625433,0.0,0.07963020354509354,0.28218824133031045,0.28390486625325284,11.38695740699768,nan,nan,nan,nan,nan,nan,nan
77,0.108213871717453,0.008469199761748314,0.015793245285749435,0.0023058950901031494,0.0,0.08164553344249725,0.2857368254924402,0.3836097118296174,11.536956548690796,nan,nan,nan,nan,nan,nan,nan
78,0.10660629719495773,0.008448764681816101,0.01561062503606081,0.002181402174755931,0.0,0.08036550879478455,0.28348811049986655,0.4496970488957687,11.667954444885254,nan,nan,nan,nan,nan,nan,nan
79,0.10562815517187119,0.008456099778413773,0.015929769724607468,0.0022066168021410704,0.0,0.0790356695652008,0.28113283259911287,0.42537012101628136,11.810961723327637,nan,nan,nan,nan,nan,nan,nan
80,0.10423671454191208,0.008487205021083355,0.01668660342693329,0.0023461675737053156,0.0,0.07671673595905304,0.2769778618573207,0.25749531652955454,11.952952861785889,nan,nan,nan,nan,nan,nan,nan
81,0.10662460327148438,0.00852485653012991,0.01766279712319374,0.0025437844451516867,0.0,0.07789316773414612,0.27909347490428027,0.21246055999577046,12.093953847885132,nan,nan,nan,nan,nan,nan,nan
82,0.10665779560804367,0.008564556948840618,0.01877949945628643,0.0027797496877610683,0.0,0.07653398811817169,0.27664776904607724,0.11899313688664974,12.229962587356567,nan,nan,nan,nan,nan,nan,nan
83,0.10508790612220764,0.008600672706961632,0.019846448674798012,0.0030032643117010593,0.0,0.07363752275705338,0.27136234587181285,0.20527988978796155,12.373959064483643,nan,nan,nan,nan,nan,nan,nan
84,0.10445044934749603,0.008621173910796642,0.02069164626300335,0.0031351714860647917,0.0,0.07200246304273605,0.2683327468698818,0.2840993665114192,12.50295114517212,nan,nan,nan,nan,nan,nan,nan
85,0.10367445647716522,0.008619728498160839,0.02114378660917282,0.0031227031722664833,0.0,0.07078823447227478,0.266060584213962,0.33582583551730316,12.624951839447021,nan,nan,nan,nan,nan,nan,nan
86,0.09905277192592621,0.008595596998929977,0.021138237789273262,0.002954353578388691,0.0,0.066364586353302,0.2576132495686159,0.3854546815944125,12.775957584381104,nan,nan,nan,nan,nan,nan,nan
87,0.10531865060329437,0.008540771901607513,0.0206423569470644,0.0026356461457908154,0.0,0.0734998807311058,0.2711086142694581,0.15079619393117044,12.918036222457886,nan,nan,nan,nan,nan,nan,nan
88,0.10387818515300751,0.008483383804559708,0.020086998119950294,0.0023370066192001104,0.0,0.07297080010175705,0.27013107948134557,0.1320593331287406,13.052956819534302,nan,nan,nan,nan,nan,nan,nan
89,0.10411213338375092,0.008427843451499939,0.019561821594834328,0.002092852722853422,0.0,0.07402961701154709,0.2720838418788354,0.19086837974228665,13.187957286834717,nan,nan,nan,nan,nan,nan,nan
90,0.10368814319372177,0.008385122753679752,0.019272375851869583,0.0019486875971779227,0.0,0.07408195734024048,0.27218000907531853,0.22685464061618668,13.334951162338257,nan,nan,nan,nan,nan,nan,nan
91,0.10344111919403076,0.008359219878911972,0.019284576177597046,0.0018959129229187965,0.0,0.07390141487121582,0.27184814671285845,0.2017990597048521,13.475008726119995,nan,nan,nan,nan,nan,nan,nan
92,0.10461839288473129,0.008345304057002068,0.019519584253430367,0.0019086950924247503,0.0,0.07484480738639832,0.2735777903748737,0.22919746695619353,13.625957727432251,nan,nan,nan,nan,nan,nan,nan
93,0.09892058372497559,0.00834842212498188,0.020004769787192345,0.001995907863602042,0.0,0.06857148557901382,0.2618615771338243,0.09311145269142794,13.773946762084961,nan,nan,nan,nan,nan,nan,nan
94,0.10207729041576385,0.008350251242518425,0.020522968843579292,0.002091181231662631,0.0,0.07111289352178574,0.2666700086657398,0.10144784315932301,13.924947023391724,nan,nan,nan,nan,nan,nan,nan
95,0.10405930876731873,0.008354231715202332,0.02108682319521904,0.002198287984356284,0.0,0.07241996377706528,0.2691095757810659,0.12401180871799286,14.07494568824768,nan,nan,nan,nan,nan,nan,nan
96,0.10091914236545563,0.00834495946764946,0.02148609794676304,0.00226363237015903,0.0,0.06882444769144058,0.2623441398076972,0.11069444696982603,14.230952739715576,nan,nan,nan,nan,nan,nan,nan
97,0.09837424010038376,0.008330201730132103,0.021761810407042503,0.002296577440574765,0.0,0.06598564982414246,0.25687672106312487,0.17740233386962478,14.379952192306519,nan,nan,nan,nan,nan,nan,nan
98,0.10072087496519089,0.00830054935067892,0.02178989164531231,0.002262410707771778,0.0,0.06836802512407303,0.2614727999698497,0.15374657002715755,14.532951354980469,nan,nan,nan,nan,nan,nan,nan
99,0.10153363645076752,0.008260061964392662,0.021650806069374084,0.0021808287128806114,0.0,0.06944193691015244,0.26351838059261146,0.11972450198275199,14.683943748474121,nan,nan,nan,nan,nan,nan,nan
100,0.10013563930988312,0.008213642984628677,0.021416600793600082,0.0020783529616892338,0.0,0.06842704117298126,0.26158562875850283,0.11910985487989857,14.818960428237915,nan,nan,nan,nan,nan,nan,nan
101,0.10194487124681473,0.008172008208930492,0.02124199829995632,0.0019827913492918015,0.0,0.07054807245731354,0.2656088711946827,0.12118896039131428,14.963529109954834,nan,nan,nan,nan,nan,nan,nan
102,0.09930003434419632,0.008125950582325459,0.021093575283885002,0.001890583778731525,0.0,0.06818992644548416,0.2611320096148386,0.16023059724153843,15.115529298782349,nan,nan,nan,nan,nan,nan,nan
103,0.09996072947978973,0.008091124705970287,0.02114015631377697,0.0018347545992583036,0.0,0.06889469921588898,0.262477997584348,0.1378434800813662,15.2575364112854,nan,nan,nan,nan,nan,nan,nan
104,0.10155622661113739,0.00806530099362135,0.021356657147407532,0.001815606839954853,0.0,0.07031866163015366,0.2651766611716681,0.18856878376400907,15.400535821914673,nan,nan,nan,nan,nan,nan,nan
105,0.09938687086105347,0.00805574469268322,0.021808858960866928,0.0018508215434849262,0.0,0.06767144799232483,0.26013736369911344,0.08335496630333208,15.559542655944824,nan,nan,nan,nan,nan,nan,nan
106,0.09873782843351364,0.008043975569307804,0.022245366126298904,0.0018843967700377107,0.0,0.06656409054994583,0.25800017548433146,0.08690469940345504,15.703527927398682,nan,nan,nan,nan,nan,nan,nan
107,0.09689223766326904,0.008027768693864346,0.022637581452727318,0.0019085215171799064,0.0,0.06431836634874344,0.25361065898093366,0.11205243913357175,15.851525783538818,nan,nan,nan,nan,nan,nan,nan
108,0.09877066314220428,0.008000500500202179,0.022883199155330658,0.0019154706969857216,0.0,0.0659714937210083,0.2568491653110991,0.1201407874964627,15.999534368515015,nan,nan,nan,nan,nan,nan,nan
109,0.09952257573604584,0.007965851575136185,0.02297043800354004,0.001901682699099183,0.0,0.06668460369110107,0.2582336223095302,0.1000174022585789,16.14752769470215,nan,nan,nan,nan,nan,nan,nan
110,0.09950165450572968,0.007924949750304222,0.022947166115045547,0.0018708163406699896,0.0,0.06675872206687927,0.2583770927672948,0.07996659575094531,16.313531398773193,nan,nan,nan,nan,nan,nan,nan
111,0.10065648704767227,0.007883792743086815,0.022916605696082115,0.0018420021515339613,0.0,0.06801408529281616,0.26079510212581863,0.08230988986403034,16.44253182411194,nan,nan,nan,nan,nan,nan,nan
112,0.09910332411527634,0.007844861596822739,0.022920532152056694,0.0018223351798951626,0.0,0.06651559472084045,0.25790617425885803,0.09276923730217122,16.583523273468018,nan,nan,nan,nan,nan,nan,nan
113,0.09929625689983368,0.007799827493727207,0.022878926247358322,0.0017999575939029455,0.0,0.06681754440069199,0.25849089810028514,0.07397856034285569,16.729523420333862,nan,nan,nan,nan,nan,nan,nan
114,0.0951664000749588,0.0077507393434643745,0.022831536829471588,0.0017780818743631244,0.0,0.06280604749917984,0.2506113475068115,0.08609585553425832,16.883530378341675,nan,nan,nan,nan,nan,nan,nan
115,0.09848691523075104,0.007693729363381863,0.022712040692567825,0.001751916715875268,0.0,0.066329225897789,0.2575446095296677,0.10302806401494882,17.015520811080933,nan,nan,nan,nan,nan,nan,nan
116,0.09688341617584229,0.007643976714462042,0.022711599245667458,0.0017516473308205605,0.0,0.06477619707584381,0.25451168357433773,0.12063535621727162,17.17252826690674,nan,nan,nan,nan,nan,nan,nan
117,0.09623835235834122,0.007604124490171671,0.02286793850362301,0.0017753823194652796,0.0,0.06399090588092804,0.2529642383439368,0.08221216848985555,17.314528465270996,nan,nan,nan,nan,nan,nan,nan
118,0.09673231840133667,0.007564224302768707,0.023071138188242912,0.001804955187253654,0.0,0.06429199874401093,0.25355866923457954,0.09881699484176802,17.45652723312378,nan,nan,nan,nan,nan,nan,nan
119,0.09676150232553482,0.007516785524785519,0.023238886147737503,0.0018226522952318192,0.0,0.06418317556381226,0.2533439866344024,0.08514718718291599,17.613526582717896,nan,nan,nan,nan,nan,nan,nan
120,0.09706121683120728,0.007468128111213446,0.02342141419649124,0.0018404533620923758,0.0,0.06433122605085373,0.25363601095044397,0.08536174599862474,17.748518466949463,nan,nan,nan,nan,nan,nan,nan
121,0.09683774411678314,0.007424142211675644,0.023602988570928574,0.0018638651818037033,0.0,0.06394674628973007,0.25287693902317404,0.09973353612870846,17.889519929885864,nan,nan,nan,nan,nan,nan,nan
122,0.09780317544937134,0.0073799858801066875,0.023752866312861443,0.0018760280217975378,0.0,0.06479429453611374,0.25454723439101384,0.09283803945719953,18.042528867721558,nan,nan,nan,nan,nan,nan,nan
123,0.09539216756820679,0.007328773383051157,0.02378089167177677,0.0018700275104492903,0.0,0.06241247430443764,0.2498248872799458,0.10978117564130697,18.192525386810303,nan,nan,nan,nan,nan,nan,nan
124,0.09388548135757446,0.007267765235155821,0.023680856451392174,0.0018419608240947127,0.0,0.061094898730516434,0.24717382290711215,0.08890979032872183,18.340518951416016,nan,nan,nan,nan,nan,nan,nan
125,0.09541931003332138,0.007199771702289581,0.023494131863117218,0.0018026672769337893,0.0,0.06292273849248886,0.25084405213695793,0.08155309819226055,18.492523908615112,nan,nan,nan,nan,nan,nan,nan
126,0.09535209834575653,0.007133468519896269,0.023334836587309837,0.0017651120433583856,0.0,0.06311868131160736,0.2512343155534438,0.0909044923455912,18.643516063690186,nan,nan,nan,nan,nan,nan,nan
127,0.09542089700698853,0.007073394954204559,0.02327699586749077,0.0017479821108281612,0.0,0.0633225291967392,0.25163968128405184,0.10235539677534541,18.79652237892151,nan,nan,nan,nan,nan,nan,nan
128,0.09545694291591644,0.007020169403403997,0.0232965387403965,0.0017506035510450602,0.0,0.06338962912559509,0.25177297139604776,0.10798693821749572,18.938514471054077,nan,nan,nan,nan,nan,nan,nan
129,0.09644152224063873,0.006974398158490658,0.023433798924088478,0.0017652418464422226,0.0,0.0642680823802948,0.2535115034476637,0.18399245442494866,19.089515447616577,nan,nan,nan,nan,nan,nan,nan
130,0.09260868281126022,0.006950973533093929,0.023859482258558273,0.0018144845962524414,0.0,0.059983741492033005,0.2449157844893485,0.07535786942536185,19.226521015167236,nan,nan,nan,nan,nan,nan,nan
131,0.0925956517457962,0.00692347064614296,0.024206211790442467,0.0018578626913949847,0.0,0.059608105570077896,0.24414771260464002,0.1429513216092308,19.380515098571777,nan,nan,nan,nan,nan,nan,nan
132,0.09337076544761658,0.006878500804305077,0.024285312741994858,0.0018778144149109721,0.0,0.0603291392326355,0.2456199080543666,0.09926582928326685,19.531519889831543,nan,nan,nan,nan,nan,nan,nan
133,0.09353640675544739,0.00682371761649847,0.02421872317790985,0.0018835304072126746,0.0,0.06061043590307236,0.24619186806852975,0.11128362140115398,19.657556533813477,nan,nan,nan,nan,nan,nan,nan
134,0.0931478887796402,0.006764776073396206,0.024065803736448288,0.0018942808965221047,0.0,0.060423027724027634,0.24581095932449318,0.09563627879785541,19.804513931274414,nan,nan,nan,nan,nan,nan,nan
135,0.09405682981014252,0.006697752047330141,0.0238303504884243,0.0018883857410401106,0.0,0.06164034456014633,0.24827473604889067,0.07311784390518321,19.930513381958008,nan,nan,nan,nan,nan,nan,nan
136,0.09028064459562302,0.006631070282310247,0.023592978715896606,0.001883774995803833,0.0,0.05817282199859619,0.241190426838621,0.0782917660399879,20.06951403617859,nan,nan,nan,nan,nan,nan,nan
137,0.09432867169380188,0.006553989369422197,0.023313511162996292,0.0018727899296209216,0.0,0.06258837878704071,0.25017669513174223,0.18769395170894185,20.207512617111206,nan,nan,nan,nan,nan,nan,nan
138,0.09187161922454834,0.0064988452941179276,0.02337360382080078,0.0018943193135783076,0.0,0.060104850679636,0.24516290641048455,0.1355323461580054,20.36350965499878,nan,nan,nan,nan,nan,nan,nan
139,0.09456184506416321,0.006455339025706053,0.023634670302271843,0.0019369346555322409,0.0,0.06253490597009659,0.2500698021955002,0.10622038194355668,20.503510236740112,nan,nan,nan,nan,nan,nan,nan
140,0.09284892678260803,0.006416470743715763,0.023972848430275917,0.001985206501558423,0.0,0.06047440320253372,0.24591543913006708,0.08323846142026631,20.65351128578186,nan,nan,nan,nan,nan,nan,nan
