step,stage,total_loss,pde_loss,bc_loss,ic_loss,data_loss,grad_norm,learning_rate,time_elapsed_s
44,adam,1.4556260108947754,0.0013335137628018856,1.335632562637329,0.002351091243326664,0.11630876362323761,0.34203627853715773,0.001,5.961084842681885
45,adam,1.4540818929672241,0.0014020135859027505,1.3341084718704224,0.0024533800315111876,0.11611811071634293,0.33823656422178505,0.001,6.071789503097534
46,adam,1.4525448083877563,0.0014729064423590899,1.332592487335205,0.002566346898674965,0.1159130409359932,0.33470614258937814,0.001,6.186483383178711
47,adam,1.4510146379470825,0.0015453292289748788,1.3310844898223877,0.002687418833374977,0.11569742858409882,0.33152589038020197,0.001,6.30117654800415
48,adam,1.4494917392730713,0.0016184799605980515,1.3295843601226807,0.0028139150235801935,0.11547493189573288,0.3287392128104826,0.001,6.4158713817596436
49,adam,1.447975754737854,0.0016916717868298292,1.328092098236084,0.002943119965493679,0.115248903632164,0.32635494699886547,0.001,6.531561613082886
50,adam,1.4464662075042725,0.0017643725732341409,1.32660710811615,0.0030723530799150467,0.11502240598201752,0.32435449167630526,0.001,6.712079763412476
51,adam,1.444962501525879,0.0018362271366640925,1.3251290321350098,0.003199077444151044,0.1147981733083725,0.32269923959652846,0.001,6.821786880493164
52,adam,1.443463683128357,0.0019070657435804605,1.3236570358276367,0.0033209777902811766,0.11457864940166473,0.3213377635537198,0.001,6.933488607406616
53,adam,1.4419695138931274,0.0019768939819186926,1.3221906423568726,0.0034360529389232397,0.11436588317155838,0.3202157748889526,0.001,7.0451905727386475
54,adam,1.440478801727295,0.002045872388407588,1.3207285404205322,0.003542674472555518,0.11416168510913849,0.31928077010369643,0.001,7.1568920612335205
55,adam,1.4389914274215698,0.0021142868790775537,1.3192700147628784,0.0036396433133631945,0.11396753042936325,0.3184887824512293,0.001,7.270589351654053
56,adam,1.4375072717666626,0.0021825158037245274,1.3178139925003052,0.003726205788552761,0.113784559071064,0.3178040897377444,0.001,7.386280536651611
57,adam,1.4360263347625732,0.002250991528853774,1.3163596391677856,0.003802068065851927,0.1136135533452034,0.3172025717143402,0.001,7.504963159561157
58,adam,1.4345486164093018,0.0023201738949865103,1.314906120300293,0.003867354476824403,0.11345499753952026,0.3166661970264995,0.001,7.617661952972412
59,adam,1.4330744743347168,0.0023905159905552864,1.3134524822235107,0.003922593779861927,0.11330893635749817,0.31618492071642673,0.001,7.724377393722534
60,adam,1.4316043853759766,0.002462445991113782,1.3119981288909912,0.003968629986047745,0.1131751760840416,0.31575144901673713,0.001,7.8340842723846436
61,adam,1.4301379919052124,0.0025363473687320948,1.3105419874191284,0.004006583709269762,0.11305312812328339,0.3153587415199279,0.001,7.944788694381714
62,adam,1.4286757707595825,0.0026125542353838682,1.3090835809707642,0.00403776578605175,0.11294189095497131,0.3149988416958778,0.001,8.053498268127441
63,adam,1.427217960357666,0.0026913494803011417,1.3076226711273193,0.004063606262207031,0.11284030228853226,0.3146599285991893,0.001,8.168192863464355
64,adam,1.4257644414901733,0.0027729645371437073,1.3061587810516357,0.00408559013158083,0.11274703592061996,0.3143271667164654,0.001,8.28587818145752
65,adam,1.424315094947815,0.0028575831092894077,1.3046917915344238,0.004105184227228165,0.11266051977872849,0.3139826871619842,0.001,8.395585775375366
66,adam,1.422869324684143,0.002945349784567952,1.3032209873199463,0.004123796243220568,0.11257923394441605,0.3136073418139836,0.001,8.504294633865356
67,adam,1.421427607536316,0.0030363721307367086,1.3017470836639404,0.0041427090764045715,0.11250155419111252,0.3131807100118506,0.001,8.616994380950928
68,adam,1.419989824295044,0.0031307293102145195,1.3002700805664062,0.004163072910159826,0.11242590844631195,0.3126846643084967,0.001,8.726702213287354
69,adam,1.4185550212860107,0.003228471614420414,1.2987897396087646,0.004185848403722048,0.1123509481549263,0.31210384383735723,0.001,8.836408853530884
70,adam,1.4171230792999268,0.003329620696604252,1.2973062992095947,0.0042118183337152,0.1122753918170929,0.31142862476663297,0.001,8.947112321853638
71,adam,1.4156943559646606,0.003434170037508011,1.2958203554153442,0.0042415764182806015,0.11219823360443115,0.31065364552100433,0.001,9.06080937385559
72,adam,1.4142684936523438,0.0035420837812125683,1.2943322658538818,0.004275509621948004,0.11211861670017242,0.30978000115993065,0.001,9.174506187438965
73,adam,1.4128451347351074,0.0036532918456941843,1.2928420305252075,0.004313820507377386,0.11203603446483612,0.30881356558303186,0.001,9.288202285766602
74,adam,1.4114247560501099,0.00376768852584064,1.2913503646850586,0.004356544930487871,0.11195012181997299,0.3077661117803832,0.001,9.401898384094238
75,adam,1.4100065231323242,0.0038851366844028234,1.2898571491241455,0.004403543658554554,0.11186079680919647,0.30665351225986814,0.001,9.511606216430664
76,adam,1.408591389656067,0.004005464259535074,1.2883632183074951,0.004454547073692083,0.11176814883947372,0.30549275122407843,0.001,9.62233853340149
77,adam,1.4071789979934692,0.004128475207835436,1.286868929862976,0.004509173333644867,0.11167245358228683,0.30430262423321514,0.001,9.728028297424316
78,adam,1.4057692289352417,0.004253951366990805,1.2853741645812988,0.004566940013319254,0.11157412827014923,0.3031012907536982,0.001,9.835740566253662
79,adam,1.4043620824813843,0.004381662700325251,1.2838793992996216,0.004627315327525139,0.11147362738847733,0.3019067160964079,0.001,9.952429056167603
80,adam,1.402957558631897,0.0045113819651305676,1.282384991645813,0.004689708352088928,0.11137156933546066,0.3007333705755805,0.001,10.063133716583252
81,adam,1.4015557765960693,0.004642889369279146,1.2808908224105835,0.004753532353788614,0.1112685576081276,0.29959378084964466,0.001,10.173837184906006
82,adam,1.4001567363739014,0.0047759865410625935,1.2793973684310913,0.004818209446966648,0.11116518825292587,0.29849726233768603,0.001,10.285539627075195
83,adam,1.3987599611282349,0.0049105058424174786,1.2779041528701782,0.004883200395852327,0.11106205731630325,0.29745093296813446,0.001,10.40422248840332
84,adam,1.397365689277649,0.005046317353844643,1.276411533355713,0.004948024172335863,0.1109597384929657,0.2964588398333205,0.001,10.519913673400879
85,adam,1.395973563194275,0.005183330271393061,1.2749192714691162,0.00501226307824254,0.11085867136716843,0.2955225864095819,0.001,10.635604858398438
86,adam,1.3945837020874023,0.005321501288563013,1.2734272480010986,0.0050755939446389675,0.11075931787490845,0.29464204824298784,0.001,10.74232006072998
87,adam,1.3931962251663208,0.005460841581225395,1.2719355821609497,0.0051377820782363415,0.11066196113824844,0.2938158735232547,0.001,10.855018377304077
88,adam,1.3918105363845825,0.005601395852863789,1.2704435586929321,0.005198685452342033,0.1105668917298317,0.29304070549086003,0.001,10.970710039138794
89,adam,1.3904272317886353,0.005743253044784069,1.2689515352249146,0.005258264485746622,0.11047420650720596,0.2923132478239068,0.001,11.082412004470825
90,adam,1.3890455961227417,0.005886537954211235,1.2674585580825806,0.005316551774740219,0.11038397252559662,0.29162910967455347,0.001,11.192119121551514
91,adam,1.3876664638519287,0.006031397730112076,1.265965223312378,0.005373665131628513,0.11029615998268127,0.29098281212013927,0.001,11.301826238632202
92,adam,1.3862890005111694,0.006178004201501608,1.2644705772399902,0.005429787561297417,0.11021064966917038,0.29036890109282226,0.001,11.411532878875732
93,adam,1.384913682937622,0.006326538044959307,1.2629746198654175,0.005485149100422859,0.1101272702217102,0.2897816284585083,0.001,11.521240472793579
94,adam,1.3835400342941284,0.006477189715951681,1.261476993560791,0.005540016107261181,0.11004577577114105,0.2892139705733889,0.001,11.633939504623413
95,adam,1.3821684122085571,0.006630141753703356,1.2599776983261108,0.0055946777574718,0.10996591299772263,0.2886597967999112,0.001,11.746638298034668
96,adam,1.380798578262329,0.006785568781197071,1.2584762573242188,0.005649414844810963,0.10988736152648926,0.2881127169814628,0.001,11.862329721450806
97,adam,1.3794305324554443,0.006943634245544672,1.2569725513458252,0.005704511422663927,0.10980986058712006,0.2875672761400667,0.001,11.973034381866455
98,adam,1.3780642747879028,0.007104477379471064,1.2554664611816406,0.0057602240704,0.10973308235406876,0.28701712485070546,0.001,12.083739280700684
99,adam,1.3766999244689941,0.0072682262398302555,1.2539581060409546,0.0058167665265500546,0.10965680330991745,0.2864575650252665,0.001,12.194443225860596
100,adam,1.3753371238708496,0.007434976752847433,1.2524470090866089,0.005874326452612877,0.10958076268434525,0.28588597728701526,0.001,12.307143211364746
101,adam,1.3739756345748901,0.0076048048213124275,1.2509329319000244,0.005933030508458614,0.10950479656457901,0.28529852965442026,0.001,12.43480134010315
102,adam,1.3726158142089844,0.007777764927595854,1.2494163513183594,0.005992967635393143,0.1094287559390068,0.28469438612846903,0.001,12.54650330543518
103,adam,1.3712576627731323,0.007953876629471779,1.2478970289230347,0.006054169964045286,0.10935257375240326,0.2840733929883392,0.001,12.66219425201416
104,adam,1.3699007034301758,0.008133147843182087,1.2463747262954712,0.006116628646850586,0.10927622020244598,0.2834363897113873,0.001,12.76891016960144
105,adam,1.368545651435852,0.008315561339259148,1.2448500394821167,0.006180289201438427,0.10919974744319916,0.2827848518280971,0.001,12.878616571426392
106,adam,1.3671917915344238,0.008501085452735424,1.2433223724365234,0.006245064549148083,0.10912317037582397,0.28212199513045694,0.001,12.98732590675354
107,adam,1.3658392429351807,0.008689671754837036,1.2417922019958496,0.006310832686722279,0.10904663801193237,0.2814507543703307,0.001,13.097033262252808
108,adam,1.3644883632659912,0.00888125877827406,1.2402594089508057,0.00637745251879096,0.1089702695608139,0.28077504645654816,0.001,13.205742597579956
109,adam,1.3631389141082764,0.009075780399143696,1.2387241125106812,0.0064447843469679356,0.10889420658349991,0.2800985156759118,0.001,13.315450191497803
110,adam,1.3617908954620361,0.00927316676825285,1.2371864318847656,0.00651266286149621,0.10881859064102173,0.2794244642853668,0.001,13.42416000366211
111,adam,1.3604443073272705,0.009473348036408424,1.235646367073059,0.006580946035683155,0.10874360799789429,0.27875689917181035,0.001,13.53386664390564
112,adam,1.3590989112854004,0.009676261804997921,1.234103798866272,0.006649489980190992,0.10866938531398773,0.2780982042008723,0.001,13.646566152572632
113,adam,1.357755184173584,0.009881848469376564,1.232559084892273,0.006718192715197802,0.10859603434801102,0.277451347158986,0.001,13.752284049987793
114,adam,1.3564125299453735,0.010090057738125324,1.2310118675231934,0.006786962505429983,0.1085236519575119,0.27681719016548606,0.001,13.859996795654297
115,adam,1.3550716638565063,0.010300852358341217,1.229462742805481,0.0068557243794202805,0.10845232009887695,0.2761981241072398,0.001,13.966711044311523
116,adam,1.3537321090698242,0.010514209046959877,1.227911353111267,0.00692445645108819,0.10838206112384796,0.27559390478297463,0.001,14.077415943145752
117,adam,1.352393627166748,0.010730115696787834,1.2263575792312622,0.006993147078901529,0.10831288248300552,0.27500578654604413,0.001,14.18512773513794
118,adam,1.3510568141937256,0.010948581621050835,1.2248016595840454,0.007061821408569813,0.10824475437402725,0.27443258525073805,0.001,14.295832633972168
119,adam,1.3497217893600464,0.01116962544620037,1.2232439517974854,0.007130533456802368,0.10817760974168777,0.27387320549138144,0.001,14.404542446136475
120,adam,1.3483874797821045,0.01139327883720398,1.2216835021972656,0.007199346553534269,0.10811137408018112,0.27332701787431796,0.001,14.516244173049927
121,adam,1.3470547199249268,0.011619575321674347,1.220120906829834,0.007268351502716541,0.10804597288370132,0.27279242893515626,0.001,14.627946138381958
122,adam,1.3457236289978027,0.011848574504256248,1.2185560464859009,0.007337641436606646,0.10798127204179764,0.2722670535645498,0.001,14.740645170211792
123,adam,1.3443937301635742,0.01208032201975584,1.2169889211654663,0.007407316006720066,0.10791713744401932,0.27174954816836544,0.001,14.850352048873901
124,adam,1.3430652618408203,0.012314886786043644,1.2154195308685303,0.007477471139281988,0.107853464782238,0.2712375304193699,0.001,14.960059881210327
125,adam,1.3417381048202515,0.01255232933908701,1.2138475179672241,0.007548200897872448,0.10779014229774475,0.27072974242241343,0.001,15.070764064788818
126,adam,1.3404124975204468,0.012792707420885563,1.212273120880127,0.00761958584189415,0.1077270358800888,0.2702239932204911,0.001,15.181467533111572
127,adam,1.3390880823135376,0.013036084361374378,1.2106962203979492,0.00769168371334672,0.10766413807868958,0.2697193643097657,0.001,15.291175127029419
128,adam,1.337765097618103,0.01328251976519823,1.2091166973114014,0.007764542009681463,0.10760132223367691,0.2692135438044794,0.001,15.400882482528687
129,adam,1.336443543434143,0.013532058335840702,1.207534670829773,0.007838184013962746,0.10753854364156723,0.2687059791878738,0.001,15.510590076446533
130,adam,1.335123062133789,0.013784748502075672,1.2059499025344849,0.00791261438280344,0.10747579485177994,0.2681961317942311,0.001,15.62428593635559
131,adam,1.3338042497634888,0.014040624722838402,1.2043626308441162,0.007987805642187595,0.10741312056779861,0.2676835544742955,0.001,15.739989995956421
132,adam,1.3324867486953735,0.014299723319709301,1.202772855758667,0.008063729852437973,0.10735052078962326,0.2671689454618074,0.001,15.855668544769287
133,adam,1.3311704397201538,0.014562067575752735,1.2011799812316895,0.008140331134200096,0.10728801786899567,0.26665148279214407,0.001,15.9663724899292
134,adam,1.3298554420471191,0.014827677980065346,1.1995846033096313,0.008217536844313145,0.1072256788611412,0.26613212873725445,0.001,16.076080083847046
135,adam,1.3285419940948486,0.015096569433808327,1.1979864835739136,0.008295274339616299,0.10716361552476883,0.2656114796471498,0.001,16.184789180755615
136,adam,1.327229619026184,0.0153687484562397,1.1963855028152466,0.008373457007110119,0.10710186511278152,0.26509022482272143,0.001,16.295493841171265
137,adam,1.3259187936782837,0.015644224360585213,1.194782018661499,0.008452006615698338,0.10704052448272705,0.2645699692222827,0.001,16.406198263168335
138,adam,1.3246092796325684,0.015922995284199715,1.1931756734848022,0.008530840277671814,0.10697968304157257,0.26405060638563005,0.001,16.516902923583984
139,adam,1.323301076889038,0.016205064952373505,1.1915667057037354,0.008609874173998833,0.10691941529512405,0.2635332833801204,0.001,16.62960171699524
140,adam,1.3219943046569824,0.016490435227751732,1.1899549961090088,0.00868904683738947,0.10685974359512329,0.2630186547489965,0.001,16.73531937599182
141,adam,1.3206884860992432,0.016779106110334396,1.1883403062820435,0.008768302388489246,0.10680074989795685,0.2625075618004059,0.001,16.846046924591064
142,adam,1.3193843364715576,0.017071077600121498,1.1867231130599976,0.00884759146720171,0.10674246400594711,0.26199980225277336,0.001,16.954733848571777
143,adam,1.318081259727478,0.017366355285048485,1.1851030588150024,0.008926892653107643,0.10668490827083588,0.26149645347742645,0.001,17.06643557548523
144,adam,1.316779613494873,0.017664948478341103,1.1834803819656372,0.009006193839013577,0.10662804543972015,0.26099730454012204,0.001,17.177140951156616
145,adam,1.3154792785644531,0.0179668627679348,1.1818549633026123,0.009085494093596935,0.10657187551259995,0.26050243196863326,0.001,17.28684687614441
146,adam,1.3141800165176392,0.018272103741765022,1.1802268028259277,0.009164798073470592,0.10651639103889465,0.2600105408545689,0.001,17.400543689727783
147,adam,1.312882423400879,0.018580690026283264,1.178596019744873,0.00924413651227951,0.1064615249633789,0.2595229264079124,0.001,17.51025128364563
148,adam,1.3115860223770142,0.018892629072070122,1.1769626140594482,0.009323527105152607,0.10640724748373032,0.2590380786459845,0.001,17.620954513549805
149,adam,1.3102909326553345,0.019207945093512535,1.1753264665603638,0.009403012692928314,0.10635347664356232,0.25855641053826756,0.001,17.727670431137085
150,adam,1.3089970350265503,0.0195266455411911,1.1736876964569092,0.009482629597187042,0.10630016773939133,0.2580768539108585,0.001,17.835382223129272
151,adam,1.3077045679092407,0.01984875090420246,1.1720460653305054,0.00956240575760603,0.10624725371599197,0.25759843752823464,0.001,17.94608783721924
152,adam,1.3064132928848267,0.02017427422106266,1.1704020500183105,0.009642375633120537,0.10619466751813889,0.2571216944386212,0.001,18.05479669570923
153,adam,1.3051235675811768,0.02050323784351349,1.1687554121017456,0.009722564369440079,0.10614240914583206,0.25664513850107135,0.001,18.168493509292603
154,adam,1.303835153579712,0.02083565853536129,1.167106032371521,0.009802990593016148,0.10609038919210434,0.25616904418178976,0.001,18.27720308303833
155,adam,1.3025479316711426,0.02117154560983181,1.1654541492462158,0.00988366361707449,0.10603861510753632,0.25569285806073144,0.001,18.38790726661682
156,adam,1.3012621402740479,0.02151091769337654,1.163799524307251,0.00996458251029253,0.1059870645403862,0.25521676290180384,0.001,18.49861216545105
157,adam,1.2999780178070068,0.021853778511285782,1.1621427536010742,0.010045738890767097,0.10593570023775101,0.2547397024579808,0.001,18.60931706428528
158,adam,1.2986949682235718,0.022200146690011024,1.1604831218719482,0.01012712623924017,0.10588455200195312,0.2542627027867107,0.001,18.716031789779663
159,adam,1.2974133491516113,0.022550024092197418,1.1588209867477417,0.010208707302808762,0.10583361983299255,0.25378490381491126,0.001,18.82374405860901
160,adam,1.296133279800415,0.022903423756361008,1.1571565866470337,0.01029045321047306,0.10578292608261108,0.25330642714165236,0.001,18.933451175689697
161,adam,1.2948546409606934,0.023260341957211494,1.155489444732666,0.010372335091233253,0.1057325005531311,0.25282857075499104,0.001,19.044156551361084
162,adam,1.2935773134231567,0.023620780557394028,1.1538197994232178,0.010454320348799229,0.1056823581457138,0.25234987430363964,0.001,19.15286636352539
163,adam,1.2923017740249634,0.023984750732779503,1.1521481275558472,0.010536368936300278,0.10563252121210098,0.2518713940231229,0.001,19.26157546043396
164,adam,1.2910276651382446,0.024352243170142174,1.150473952293396,0.010618445463478565,0.10558304935693741,0.25139307323802207,0.001,19.368318557739258
165,adam,1.28975510597229,0.024723267182707787,1.1487973928451538,0.010700519196689129,0.10553392022848129,0.25091527507121514,0.001,19.478994607925415
166,adam,1.28848397731781,0.025097811594605446,1.1471184492111206,0.010782566852867603,0.10548520088195801,0.25043722574000143,0.001,19.588701486587524
167,adam,1.287214756011963,0.025475868955254555,1.145437479019165,0.010864556767046452,0.10543685406446457,0.24995936480782197,0.001,19.715723991394043
168,adam,1.2859469652175903,0.02585745044052601,1.1437541246414185,0.010946489870548248,0.10538891702890396,0.24948312474377998,0.001,19.83739948272705
169,adam,1.2846810817718506,0.02624252438545227,1.1420687437057495,0.011028356850147247,0.10534137487411499,0.2490058354319535,0.001,19.95209312438965
170,adam,1.283416748046875,0.026631107553839684,1.1403812170028687,0.011110151186585426,0.10529422014951706,0.24852975856599402,0.001,20.06279754638672
171,adam,1.2821540832519531,0.027023183181881905,1.1386916637420654,0.011191881261765957,0.10524742305278778,0.2480529664698885,0.001,20.17449927330017
172,adam,1.2808932065963745,0.02741873823106289,1.1369999647140503,0.011273554526269436,0.10520098358392715,0.2475762232847485,0.001,20.284206867218018
173,adam,1.2796343564987183,0.027817755937576294,1.1353065967559814,0.011355189606547356,0.10515487939119339,0.24709894047509215,0.001,20.396905660629272
174,adam,1.2783770561218262,0.02822023443877697,1.1336109638214111,0.01143680326640606,0.1051090657711029,0.246621120491811,0.001,20.50661277770996
175,adam,1.2771220207214355,0.028626147657632828,1.1319139003753662,0.011518415994942188,0.10506351292133331,0.24614248496635516,0.001,20.62030863761902
176,adam,1.2758686542510986,0.029035478830337524,1.130214810371399,0.011600052937865257,0.10501819849014282,0.24566317645076438,0.001,20.728021144866943
177,adam,1.2746171951293945,0.02944820746779442,1.1285141706466675,0.011681717820465565,0.10497310757637024,0.2451819069866419,0.001,20.833739519119263
178,adam,1.2733678817749023,0.029864316806197166,1.1268118619918823,0.011763439513742924,0.10492819547653198,0.24470011902953737,0.001,20.946438550949097
179,adam,1.272120475769043,0.030283769592642784,1.125108003616333,0.011845230124890804,0.10488344728946686,0.24421638743354337,0.001,21.063127040863037
180,adam,1.2708752155303955,0.03070654720067978,1.123402714729309,0.011927100829780102,0.10483884066343307,0.24373098788028402,0.001,21.18181014060974
181,adam,1.26963210105896,0.031132614240050316,1.1216959953308105,0.012009055353701115,0.10479436069726944,0.24324379897652082,0.001,21.29351282119751
182,adam,1.2683911323547363,0.031561948359012604,1.1199880838394165,0.012091092765331268,0.10475001484155655,0.24275589628762592,0.001,21.40122365951538
183,adam,1.2671523094177246,0.03199451044201851,1.1182787418365479,0.01217321865260601,0.1047058179974556,0.24226610023173012,0.001,21.51192879676819
184,adam,1.2659156322479248,0.03243027254939079,1.1165682077407837,0.012255427427589893,0.10466171056032181,0.24177434029248993,0.001,21.62163519859314
185,adam,1.2646812200546265,0.032869186252355576,1.1148566007614136,0.012337729334831238,0.10461772233247757,0.2412813825726602,0.001,21.730345726013184
186,adam,1.2634491920471191,0.03331121429800987,1.113144040107727,0.012420101091265678,0.10457386076450348,0.24078718895608978,0.001,21.836063623428345
187,adam,1.2622195482254028,0.033756326884031296,1.1114305257797241,0.012502554804086685,0.10453011095523834,0.24029180866381866,0.001,21.946767568588257
188,adam,1.2609920501708984,0.034204479306936264,1.1097160577774048,0.012585067190229893,0.10448649525642395,0.2397955376325612,0.001,22.05448007583618
189,adam,1.2597672939300537,0.0346556194126606,1.1080009937286377,0.01266762800514698,0.1044430360198021,0.23929737042440752,0.001,22.167179346084595
190,adam,1.258544683456421,0.03510970622301102,1.1062850952148438,0.01275024376809597,0.10439969599246979,0.2387992555248658,0.001,22.278881072998047
191,adam,1.257324457168579,0.035566702485084534,1.1045684814453125,0.012832915410399437,0.10435646027326584,0.23829992483625534,0.001,22.393574953079224
192,adam,1.2561073303222656,0.036026548594236374,1.1028517484664917,0.012915643863379955,0.10431335866451263,0.23780007155148886,0.001,22.503281831741333
193,adam,1.2548922300338745,0.03648920729756355,1.1011343002319336,0.012998423539102077,0.10427038371562958,0.23729901120199684,0.001,22.615980863571167
194,adam,1.2536799907684326,0.036954615265131,1.0994166135787964,0.013081258162856102,0.10422749817371368,0.2367971575423214,0.001,22.72269558906555
