step,stage,total_loss,pde_loss,bc_loss,ic_loss,data_loss,grad_norm,learning_rate,time_elapsed_s
15,adam,0.12592792510986328,0.007421703077852726,0.00023428323038388044,0.007852423004806042,0.11041951179504395,0.572193944215945,0.001,0.9652340412139893
16,adam,0.12299725413322449,0.008807722479104996,0.00038801314076408744,0.009423986077308655,0.10437753051519394,0.46556382325604084,0.001,1.0332505702972412
17,adam,0.12078450620174408,0.010225454345345497,0.0005721673369407654,0.011063012294471264,0.09892386943101883,0.36583880011774955,0.001,1.1022679805755615
18,adam,0.11920349299907684,0.01164743397384882,0.0007794654811732471,0.012741880491375923,0.09403470903635025,0.2746909776548671,0.001,1.1572809219360352
19,adam,0.11816421896219254,0.013046336360275745,0.0010026420932263136,0.01443225983530283,0.08968298137187958,0.19552135314995253,0.001,1.2252981662750244
20,adam,0.11757513880729675,0.014395629987120628,0.0012347052106633782,0.01610581949353218,0.08583898097276688,0.13677136200408435,0.001,1.2953157424926758
21,adam,0.11734537780284882,0.01567038893699646,0.001469130045734346,0.017734942957758904,0.08247091621160507,0.11594997587219748,0.001,1.3613309860229492
22,adam,0.11738727986812592,0.01684800535440445,0.001700003631412983,0.019293515011668205,0.0795457512140274,0.1381893639633497,0.001,1.4223453998565674
23,adam,0.11761845648288727,0.01790890097618103,0.0019220990361645818,0.02075759880244732,0.07702985405921936,0.18029112671920453,0.001,1.487361192703247
24,adam,0.11796410381793976,0.01883709244430065,0.0021309242583811283,0.02210611291229725,0.07488997280597687,0.22535094828177551,0.001,1.552377462387085
25,adam,0.1183585599064827,0.0196206234395504,0.0023227285128086805,0.023321323096752167,0.07309388369321823,0.26717264106754834,0.001,1.6203937530517578
26,adam,0.11874657869338989,0.02025177702307701,0.002494518179446459,0.024389274418354034,0.07161100953817368,0.30354470339235695,0.001,1.6754071712493896
27,adam,0.11908406019210815,0.020727122202515602,0.0026440247893333435,0.025299960747361183,0.07041294872760773,0.3336449370429549,0.001,1.7394235134124756
28,adam,0.11933813989162445,0.021047353744506836,0.0027696758043020964,0.026047419756650925,0.06947369128465652,0.35722277499723426,0.001,1.8054397106170654
29,adam,0.11948695778846741,0.02121695876121521,0.002870573429390788,0.026629596948623657,0.06876982748508453,0.3743228144163917,0.001,1.8654534816741943
30,adam,0.11951877176761627,0.021243775263428688,0.002946439664810896,0.02704814076423645,0.0682804211974144,0.3851588199490804,0.001,1.9194667339324951
31,adam,0.11943080276250839,0.021138440817594528,0.0029975431971251965,0.027307987213134766,0.06798683106899261,0.39006080055507725,0.001,1.9734797477722168
32,adam,0.11922785639762878,0.02091381885111332,0.003024669596925378,0.027417024597525597,0.06787234544754028,0.3894414171504494,0.001,2.039496660232544
33,adam,0.11892078071832657,0.02058439888060093,0.00302902702242136,0.027385488152503967,0.06792186945676804,0.38376988700948594,0.001,2.096510171890259
34,adam,0.11852481216192245,0.020165659487247467,0.0030121873132884502,0.027225574478507042,0.06812138855457306,0.37356460395034813,0.001,2.1575255393981934
35,adam,0.11805804818868637,0.019673582166433334,0.002976006828248501,0.02695086970925331,0.06845758855342865,0.3593785825320386,0.001,2.211538553237915
36,adam,0.11754000186920166,0.019124101847410202,0.0029225621838122606,0.026575902476906776,0.06891743093729019,0.34178733461320265,0.001,2.271552562713623
37,adam,0.11699027568101883,0.01853271946310997,0.002854070859029889,0.026115676388144493,0.0694878101348877,0.32138776294077065,0.001,2.337569236755371
38,adam,0.11642756313085556,0.017914140596985817,0.0027728385757654905,0.025585293769836426,0.07015529274940491,0.2987927968326204,0.001,2.396583318710327
39,adam,0.11586867272853851,0.017281999811530113,0.0026811917778104544,0.02499961294233799,0.07090587168931961,0.2746296282686704,0.001,2.4585983753204346
40,adam,0.11532796919345856,0.01664864830672741,0.002581427339464426,0.024372952058911324,0.07172494381666183,0.24954411880696065,0.001,2.518612861633301
41,adam,0.11481691896915436,0.016025030985474586,0.0024757608771324158,0.0237188171595335,0.07259730994701385,0.2242100293333305,0.001,2.5826282501220703
42,adam,0.11434391140937805,0.015420621261000633,0.0023663018364459276,0.023049794137477875,0.07350718975067139,0.19934331156928858,0.001,2.6556472778320312
43,adam,0.11391425132751465,0.014843381009995937,0.002255005994811654,0.02237733267247677,0.07443853467702866,0.17572609381987125,0.001,2.7206618785858154
44,adam,0.11353030800819397,0.014299819245934486,0.0021436556708067656,0.021711714565753937,0.07537512481212616,0.15422944908187014,0.001,2.7806766033172607
45,adam,0.11319181323051453,0.013795049861073494,0.002033845754340291,0.021061955019831657,0.0763009637594223,0.13582867386831987,0.001,2.8476929664611816
46,adam,0.11289627850055695,0.013332909904420376,0.001926969620399177,0.020435849204659462,0.07720055431127548,0.12153456685283313,0.001,2.917710065841675
47,adam,0.11263938248157501,0.012916049920022488,0.001824218430556357,0.0198399405926466,0.07805917412042618,0.11217784967204317,0.001,2.9807252883911133
48,adam,0.1124156042933464,0.012546065263450146,0.0017265784554183483,0.019279593601822853,0.07886336743831635,0.10804066174823419,0.001,3.0377390384674072
49,adam,0.11221853643655777,0.012223641388118267,0.0016348405042663217,0.01875903643667698,0.07960101962089539,0.10858198099170832,0.001,3.102755069732666
50,adam,0.11204152554273605,0.011948672123253345,0.0015496122650802135,0.018281452357769012,0.08026178926229477,0.11258573376393208,0.001,3.1627697944641113
51,adam,0.11187798529863358,0.011720388196408749,0.0014713313430547714,0.017849069088697433,0.0808371976017952,0.11862962341572461,0.001,3.2337875366210938
52,adam,0.11172182857990265,0.011537428945302963,0.0014002848183736205,0.01746322587132454,0.08132088929414749,0.1254725609932158,0.001,3.2998034954071045
53,adam,0.11156763881444931,0.01139797642827034,0.0013366224011406302,0.017124490812420845,0.08170855045318604,0.1321983800848388,0.001,3.363818407058716
54,adam,0.11141097545623779,0.011299807578325272,0.0012803887948393822,0.016832755878567696,0.08199802786111832,0.13819473742747213,0.001,3.4238333702087402
55,adam,0.11124841868877411,0.01124036405235529,0.0012315292842686176,0.0165872760117054,0.08218924701213837,0.1430850992412963,0.001,3.48984956741333
56,adam,0.11107755452394485,0.011216804385185242,0.0011899115052074194,0.016386784613132477,0.08228405565023422,0.1466649675303061,0.001,3.558866024017334
57,adam,0.11089709401130676,0.01122605986893177,0.001155348145402968,0.016229569911956787,0.08228611201047897,0.148852906113363,0.001,3.622882843017578
58,adam,0.11070653051137924,0.01126486249268055,0.0011275976430624723,0.016113491728901863,0.08220057934522629,0.14965801407347123,0.001,3.680896043777466
59,adam,0.11050627380609512,0.011329779401421547,0.0011063851416110992,0.016036078333854675,0.08203402906656265,0.14915678179912678,0.001,3.740910768508911
60,adam,0.1102973073720932,0.011417250148952007,0.0010914045851677656,0.01599455066025257,0.08179410547018051,0.14747319237482046,0.001,3.8009252548217773
61,adam,0.11008104681968689,0.011523646302521229,0.0010823282646015286,0.015985878184437752,0.0814891904592514,0.1447705596376792,0.001,3.8579394817352295
62,adam,0.10985925048589706,0.011645285412669182,0.001078804605640471,0.016006821766495705,0.08112833648920059,0.1412358933040483,0.001,3.9249563217163086
63,adam,0.10963369160890579,0.011778488755226135,0.0010804670164361596,0.016053970903158188,0.08072076737880707,0.13708058230392536,0.001,3.987971305847168
64,adam,0.10940620303153992,0.011919619515538216,0.0010869214311242104,0.016123782843351364,0.08027587831020355,0.13252006243072478,0.001,4.05498743057251
65,adam,0.10917840152978897,0.012065141461789608,0.001097763772122562,0.016212623566389084,0.07980287075042725,0.12777470610918337,0.001,4.122342109680176
66,adam,0.10895168036222458,0.012211671099066734,0.0011125608580186963,0.01631682738661766,0.07931061834096909,0.12305896953658627,0.001,4.18635106086731
67,adam,0.10872715711593628,0.012356017716228962,0.0011308592511340976,0.016432717442512512,0.07880756258964539,0.11856922575654386,0.001,4.249366044998169
68,adam,0.10850561410188675,0.012495256029069424,0.0011521895648911595,0.01655668392777443,0.07830148190259933,0.11447451624713721,0.001,4.311381101608276
69,adam,0.1082874983549118,0.012626728974282742,0.0011760587804019451,0.016685202717781067,0.07779950648546219,0.11090488574788328,0.001,4.381398439407349
70,adam,0.10807295143604279,0.012748139910399914,0.0012019569985568523,0.016814911738038063,0.07730793952941895,0.10794403891364641,0.001,4.449951648712158
71,adam,0.10786183178424835,0.01285754144191742,0.0012293658219277859,0.01694263145327568,0.07683229446411133,0.10562669550642359,0.001,4.517968654632568
72,adam,0.10765384137630463,0.012953382916748524,0.0012577614979818463,0.01706543378531933,0.0763772577047348,0.10393313156489536,0.001,4.581983804702759
73,adam,0.10744848102331161,0.013034515082836151,0.001286620507016778,0.01718067191541195,0.07594667375087738,0.1028012211703496,0.001,4.641998529434204
74,adam,0.10724516957998276,0.013100195676088333,0.0013154280604794621,0.01728600077331066,0.07554354518651962,0.10213805734116192,0.001,4.710014581680298
75,adam,0.1070433109998703,0.013150074519217014,0.0013436924200505018,0.017379440367221832,0.0751701071858406,0.10183045117693817,0.001,4.777031421661377
76,adam,0.1068422868847847,0.013184187933802605,0.0013709430349990726,0.01745935156941414,0.07482780516147614,0.10176111606175436,0.001,4.848137378692627
77,adam,0.10664154589176178,0.013202925212681293,0.0013967445120215416,0.0175244752317667,0.0745173990726471,0.10182239623363573,0.001,4.912723779678345
78,adam,0.10644064843654633,0.013206987641751766,0.0014207175699993968,0.017573954537510872,0.07423899322748184,0.10192206832340263,0.001,4.98583722114563
79,adam,0.1062392145395279,0.013197386637330055,0.0014425235567614436,0.017607279121875763,0.07399202883243561,0.10198535012829685,0.001,5.053399324417114
80,adam,0.10603702068328857,0.01317532267421484,0.0014618857530876994,0.017624303698539734,0.0737755075097084,0.10196244829464264,0.001,5.117951393127441
81,adam,0.10583391785621643,0.013142218813300133,0.0014785894891247153,0.01762525364756584,0.07358785718679428,0.10182465377406523,0.001,5.181116104125977
82,adam,0.10562989115715027,0.013099604286253452,0.0014924805145710707,0.017610616981983185,0.07342719286680222,0.10155971710480924,0.001,5.243674278259277
83,adam,0.10542497038841248,0.013049101456999779,0.0015034741954877973,0.017581190913915634,0.07329120486974716,0.10117593326849857,0.001,5.308259010314941
84,adam,0.1052192747592926,0.012992375530302525,0.0015115531859919429,0.017538025975227356,0.07317732274532318,0.10069077591190519,0.001,5.369407653808594
85,adam,0.10501298308372498,0.012931074015796185,0.0015167542733252048,0.017482347786426544,0.0730828046798706,0.10013029592342523,0.001,5.429974794387817
86,adam,0.10480624437332153,0.012866808101534843,0.0015191748971119523,0.017415547743439674,0.07300471514463425,0.09952736980630038,0.001,5.4915478229522705
87,adam,0.10459926724433899,0.012801081873476505,0.00151896383613348,0.01733914017677307,0.07294008135795593,0.09891448156382165,0.001,5.553102254867554
88,adam,0.10439223051071167,0.012735317461192608,0.0015163178322836757,0.017254715785384178,0.07288587838411331,0.09832262732786569,0.001,5.610662937164307
89,adam,0.10418528318405151,0.012670778669416904,0.0015114679699763656,0.017163898795843124,0.07283914089202881,0.09777742608470331,0.001,5.6742165088653564
90,adam,0.10397852957248688,0.012608584016561508,0.0015046745538711548,0.017068300396203995,0.07279697060585022,0.09730011670907353,0.001,5.737321376800537
91,adam,0.10377208143472672,0.012549679726362228,0.0014962212881073356,0.016969507560133934,0.07275667041540146,0.09690223653976977,0.001,5.800869703292847
92,adam,0.10356596857309341,0.01249484159052372,0.0014864042168483138,0.016869032755494118,0.07271569222211838,0.09658981973048057,0.001,5.8564417362213135
93,adam,0.10336023569107056,0.012444650754332542,0.0014755226438865066,0.01676829159259796,0.07267177104949951,0.09635909795525638,0.001,5.921528339385986
94,adam,0.10315484553575516,0.012399549596011639,0.001463873777538538,0.01666858419775963,0.07262283563613892,0.09620323300601459,0.001,5.976094961166382
95,adam,0.10294978320598602,0.012359791435301304,0.0014517492381855845,0.01657108962535858,0.07256714999675751,0.09610779078582989,0.001,6.041664123535156
96,adam,0.10274498164653778,0.012325472198426723,0.0014394215540960431,0.0164768248796463,0.07250326126813889,0.09605839360851803,0.001,6.1102259159088135
97,adam,0.10254041105508804,0.012296540662646294,0.0014271492836996913,0.01638665236532688,0.0724300667643547,0.09603802648630601,0.001,6.176241874694824
98,adam,0.10233600437641144,0.01227281242609024,0.001415155827999115,0.016301274299621582,0.0723467618227005,0.09602922177777753,0.001,6.235256195068359
99,adam,0.1021316796541214,0.01225399412214756,0.0014036514330655336,0.016221242025494576,0.0722527951002121,0.09601667116601208,0.001,6.295270919799805
100,adam,0.10192743688821793,0.012239694595336914,0.001392807811498642,0.01614694856107235,0.07214798778295517,0.09598833555617625,0.001,6.358286380767822
101,adam,0.10172320902347565,0.01222942490130663,0.0013827711809426546,0.016078608110547066,0.07203240692615509,0.09593476199167521,0.001,6.431304454803467
102,adam,0.10151898860931396,0.012222659774124622,0.001373658305965364,0.016016321256756783,0.07190635055303574,0.09584960361464652,0.001,6.489318370819092
103,adam,0.1013147383928299,0.012218804098665714,0.0013655491638928652,0.015960033982992172,0.07177034765481949,0.09572959137397946,0.001,6.5543341636657715
104,adam,0.10111049562692642,0.012217246927320957,0.0013585042906925082,0.015909576788544655,0.07162516564130783,0.09557477537004322,0.001,6.625351667404175
105,adam,0.10090623050928116,0.012217380106449127,0.0013525448739528656,0.015864666551351547,0.07147163897752762,0.09538653616799875,0.001,6.685365915298462
106,adam,0.10070198029279709,0.012218586169183254,0.0013476709136739373,0.015824928879737854,0.07131079584360123,0.09516961907864209,0.001,6.744380712509155
107,adam,0.1004977747797966,0.012220287695527077,0.0013438581954687834,0.01578991487622261,0.07114371657371521,0.09493069774126413,0.001,6.803395509719849
108,adam,0.1002936139702797,0.01222193706780672,0.0013410617830231786,0.01575910858809948,0.07097150385379791,0.09467251039730591,0.001,6.859409809112549
109,adam,0.10008953511714935,0.012223020195960999,0.0013392112450674176,0.015731938183307648,0.07079536467790604,0.09440354285597595,0.001,6.922424077987671
110,adam,0.09988555312156677,0.012223104014992714,0.0013382247416302562,0.01570780761539936,0.07061641663312912,0.09412774532292996,0.001,6.98643946647644
111,adam,0.09968171268701553,0.01222180761396885,0.0013380057644098997,0.015686113387346268,0.0704357847571373,0.09385143096255236,0.001,7.046454668045044
112,adam,0.09947799891233444,0.012218818068504333,0.0013384455814957619,0.01566624455153942,0.07025448977947235,0.09357811831134488,0.001,7.110470533370972
113,adam,0.09927442669868469,0.012213894166052341,0.001339426962658763,0.01564759388566017,0.07007351517677307,0.09331169335043181,0.001,7.171484708786011
114,adam,0.09907102584838867,0.012206870131194592,0.0013408323284238577,0.015629591420292854,0.0698937326669693,0.09305401079128398,0.001,7.23650050163269
115,adam,0.09886778891086578,0.012197654694318771,0.0013425409561023116,0.015611699782311916,0.06971589475870132,0.09280489395957435,0.001,7.298515558242798
116,adam,0.09866471588611603,0.01218621339648962,0.0013444272335618734,0.015593426302075386,0.06954064965248108,0.09256669540215733,0.001,7.366532325744629
117,adam,0.09846183657646179,0.01217258907854557,0.0013463791692629457,0.015574343502521515,0.06936852633953094,0.09233810400120085,0.001,7.4285478591918945
118,adam,0.0982590913772583,0.01215687021613121,0.0013482816284522414,0.015554049052298069,0.06919988989830017,0.09211887643730042,0.001,7.499565839767456
119,adam,0.09805652499198914,0.012139195576310158,0.001350037637166679,0.015532242134213448,0.06903505325317383,0.09190731913854618,0.001,7.574583053588867
120,adam,0.0978541448712349,0.012119756080210209,0.0013515526661649346,0.01550866849720478,0.06887416541576385,0.09170305841747539,0.001,7.639598846435547
121,adam,0.0976518988609314,0.01209875475615263,0.0013527479022741318,0.01548314094543457,0.06871725618839264,0.09150539137316908,0.001,7.714617967605591
122,adam,0.09744982421398163,0.012076439335942268,0.0013535578036680818,0.015455548651516438,0.068564273416996,0.09131315923067353,0.001,7.776632070541382
123,adam,0.09724792093038559,0.012053053826093674,0.0013539319625124335,0.015425832010805607,0.06841510534286499,0.09112571784639266,0.001,7.842498302459717
124,adam,0.09704617410898209,0.012028864584863186,0.0013538304483518004,0.01539398729801178,0.06826949119567871,0.09094355189208211,0.001,7.903512716293335
125,adam,0.09684460610151291,0.012004130519926548,0.001353233470581472,0.015360078774392605,0.06812716275453568,0.09076473870517222,0.001,7.964568376541138
126,adam,0.09664321690797806,0.01197909191250801,0.0013521283399313688,0.015324204228818417,0.06798779219388962,0.09059116791824669,0.001,8.024543046951294
127,adam,0.09644198417663574,0.011953993700444698,0.0013505221577361226,0.015286518260836601,0.06785094738006592,0.09042144464080887,0.001,8.087557792663574
128,adam,0.09624094516038895,0.011929042637348175,0.0013484295923262835,0.015247185714542866,0.06771628558635712,0.0902557819317924,0.001,8.155574560165405
129,adam,0.09604009240865707,0.011904420331120491,0.0013458790490403771,0.015206418931484222,0.06758337467908859,0.09009476307885773,0.001,8.220590353012085
130,adam,0.09583943337202072,0.011880287900567055,0.0013429091777652502,0.015164447948336601,0.06745178997516632,0.08993751345492947,0.001,8.283605575561523
131,adam,0.09563896805047989,0.01185677945613861,0.0013395623536780477,0.015121495351195335,0.06732112914323807,0.08978365437616723,0.001,8.345321655273438
132,adam,0.09543868899345398,0.011833996511995792,0.0013358918949961662,0.01507781445980072,0.0671909898519516,0.08963390379904321,0.001,8.411337614059448
133,adam,0.09523863345384598,0.011811994947493076,0.0013319518184289336,0.015033635310828686,0.06706105172634125,0.08948651345561338,0.001,8.481354475021362
134,adam,0.09503878653049469,0.011790815740823746,0.0013278017286211252,0.014989194460213184,0.06693097203969955,0.08934141464382375,0.001,8.544370651245117
135,adam,0.09483915567398071,0.011770467273890972,0.0013234959915280342,0.014944705180823803,0.06680048257112503,0.08919821209122075,0.001,8.605384826660156
136,adam,0.09463971853256226,0.01175092812627554,0.0013190965401008725,0.01490036677569151,0.06666932255029678,0.08905612049586226,0.001,8.667400121688843
137,adam,0.09444049000740051,0.011732161045074463,0.0013146577402949333,0.014856355264782906,0.06653732061386108,0.08891485728422172,0.001,8.730415105819702
138,adam,0.09424151480197906,0.011714097112417221,0.0013102306984364986,0.0148128317669034,0.06640435755252838,0.0887727982198022,0.001,8.796431303024292
139,adam,0.09404274821281433,0.011696655303239822,0.0013058639597147703,0.014769919216632843,0.06627030670642853,0.08863012409004895,0.001,8.86144757270813
140,adam,0.09384419023990631,0.011679748073220253,0.0013015944277867675,0.014727712608873844,0.06613513827323914,0.08848681954951589,0.001,8.922462224960327
141,adam,0.09364588558673859,0.011663276702165604,0.001297460519708693,0.014686294831335545,0.0659988522529602,0.08834159270338612,0.001,8.985477685928345
142,adam,0.09344777464866638,0.011647128500044346,0.001293490407988429,0.01464569941163063,0.06586145609617233,0.08819507312617741,0.001,9.047492504119873
143,adam,0.09324991703033447,0.011631207540631294,0.0012897085398435593,0.014605958946049213,0.06572303920984268,0.08804648316329795,0.001,9.108507633209229
144,adam,0.09305226802825928,0.01161540299654007,0.0012861251598224044,0.01456706877797842,0.06558366864919662,0.08789601140277445,0.001,9.169522285461426
145,adam,0.09285486489534378,0.011599620804190636,0.0012827501632273197,0.014528998173773289,0.0654434934258461,0.08774315454506897,0.001,9.233537912368774
146,adam,0.09265770018100739,0.01158377155661583,0.0012795878574252129,0.014491709880530834,0.06530262529850006,0.08758924579121746,0.001,9.296553373336792
147,adam,0.09246077388525009,0.011567777954041958,0.0012766291620209813,0.014455138705670834,0.06516122817993164,0.08743387589101759,0.001,9.36222529411316
148,adam,0.0922640711069107,0.0115515673533082,0.0012738670920953155,0.014419208280742168,0.06501942873001099,0.08727667678249999,0.001,9.421240329742432
149,adam,0.09206761419773102,0.011535082943737507,0.001271287095732987,0.01438384223729372,0.06487740576267242,0.08711910943488699,0.001,9.480254650115967
150,adam,0.09187141805887222,0.01151829119771719,0.0012688725255429745,0.0143489520996809,0.0647353008389473,0.08696007204772592,0.001,9.547270059585571
151,adam,0.09167547523975372,0.011501159518957138,0.001266601961106062,0.014314445666968822,0.06459326297044754,0.08680004458627255,0.001,9.605283975601196
152,adam,0.09147976338863373,0.011483672074973583,0.0012644496746361256,0.014280219562351704,0.0644514188170433,0.08664116251619328,0.001,9.67030119895935
153,adam,0.09128429740667343,0.011465832591056824,0.0012623911025002599,0.014246187172830105,0.06430988758802414,0.08648186551165514,0.001,9.739316940307617
154,adam,0.09108909219503403,0.01144765131175518,0.0012603990035131574,0.014212260022759438,0.064168781042099,0.08632326760433182,0.001,9.795331001281738
155,adam,0.09089416265487671,0.011429136618971825,0.0012584509095177054,0.014178352430462837,0.06402821838855743,0.08616505795120094,0.001,9.858346939086914
156,adam,0.0906994640827179,0.011410332284867764,0.0012565224897116423,0.01414440292865038,0.06388820707798004,0.08600686633907449,0.001,9.920361280441284
157,adam,0.09050503373146057,0.01139126718044281,0.0012545885983854532,0.014110338874161243,0.06374884396791458,0.08584930105647003,0.001,9.981375932693481
158,adam,0.09031086415052414,0.011371973901987076,0.0012526297941803932,0.014076110906898975,0.06361015141010284,0.08569289306447248,0.001,10.040390253067017
159,adam,0.09011697769165039,0.011352507397532463,0.0012506239581853151,0.01404166966676712,0.06347217410802841,0.08553768145879015,0.001,10.101405143737793
160,adam,0.08992332965135574,0.011332908645272255,0.001248557586222887,0.014006990008056164,0.0633348748087883,0.08538336839019807,0.001,10.164421081542969
161,adam,0.08972995728254318,0.011313225142657757,0.0012464176397770643,0.013972054235637188,0.0631982609629631,0.08523086395428989,0.001,10.219435214996338
162,adam,0.08953686058521271,0.011293496005237103,0.001244194689206779,0.013936849310994148,0.06306232511997223,0.08507966824866117,0.001,10.27444863319397
163,adam,0.08934402465820312,0.011273769661784172,0.0012418822152540088,0.013901381753385067,0.0629269927740097,0.08492843632541648,0.001,10.33346176147461
164,adam,0.08915148675441742,0.011254079639911652,0.001239478006027639,0.01386566273868084,0.06279226392507553,0.08477948490367873,0.001,10.394476652145386
165,adam,0.08895919471979141,0.011234457604587078,0.0012369792675599456,0.013829708099365234,0.06265804916620255,0.08463073441732176,0.001,10.455491542816162
166,adam,0.08876718580722809,0.011214934289455414,0.0012343894923105836,0.013793544843792915,0.06252431869506836,0.08448374374506643,0.001,10.515506029129028
167,adam,0.08857545256614685,0.011195522733032703,0.0012317127548158169,0.013757193461060524,0.062391020357608795,0.08433692642349835,0.001,10.587524175643921
168,adam,0.0883839949965477,0.011176242493093014,0.0012289558071643114,0.013720705173909664,0.06225809082388878,0.08419243587248011,0.001,10.646538257598877
169,adam,0.08819282054901123,0.01115709450095892,0.001226127496920526,0.013684101402759552,0.062125496566295624,0.08404796420673571,0.001,10.709553718566895
170,adam,0.08800192177295685,0.011138086207211018,0.0012232378358021379,0.013647434301674366,0.06199316307902336,0.08390436992459636,0.001,10.775569915771484
171,adam,0.08781132102012634,0.011119211092591286,0.0012202979996800423,0.01361073274165392,0.0618610754609108,0.08376171268673598,0.001,10.840585708618164
172,adam,0.08762099593877792,0.011100469157099724,0.0012173205614089966,0.013574045151472092,0.06172915920615196,0.08361941612401347,0.001,10.900599718093872
173,adam,0.08743094652891159,0.011081843636929989,0.001214314135722816,0.013537393882870674,0.061597395688295364,0.08347703233336612,0.001,10.959614753723145
174,adam,0.08724119514226913,0.011063314974308014,0.001211291877552867,0.013500823639333248,0.06146576255559921,0.0833353445702764,0.001,11.023630142211914
175,adam,0.08705171942710876,0.011044864542782307,0.0012082640314474702,0.013464360497891903,0.06133423373103142,0.08319431436392849,0.001,11.087646007537842
176,adam,0.08686254918575287,0.011026481166481972,0.001205240492708981,0.013428028672933578,0.061202798038721085,0.08305305128213987,0.001,11.156662464141846
177,adam,0.08667366206645966,0.01100813690572977,0.0012022287119179964,0.013391844928264618,0.061071448028087616,0.08291253432462081,0.001,11.222679376602173
178,adam,0.08648508042097092,0.010989824309945107,0.0011992357904091477,0.013355827890336514,0.06094019114971161,0.08277168411423777,0.001,11.289695024490356
179,adam,0.08629678189754486,0.010971513576805592,0.0011962694115936756,0.013319987803697586,0.06080900877714157,0.0826309087097631,0.001,11.356711626052856
180,adam,0.08610876649618149,0.010953190736472607,0.0011933344649150968,0.013284331187605858,0.0606779120862484,0.08249012677199297,0.001,11.413724899291992
181,adam,0.08592104911804199,0.010934840887784958,0.0011904328130185604,0.013248869217932224,0.06054690480232239,0.08234887022111027,0.001,11.473739385604858
182,adam,0.08573364466428757,0.010916448198258877,0.0011875665513798594,0.013213586993515491,0.06041604280471802,0.08220841029359999,0.001,11.538755655288696
183,adam,0.08554652333259583,0.01089799590408802,0.0011847357964143157,0.013178479857742786,0.06028531491756439,0.0820676013776644,0.001,11.601770877838135
184,adam,0.08535971492528915,0.010879481211304665,0.0011819418286904693,0.013143546879291534,0.0601547434926033,0.08192648354686913,0.001,11.664786338806152
185,adam,0.08517320454120636,0.010860905982553959,0.0011791791766881943,0.013108771294355392,0.06002435088157654,0.08178580761620599,0.001,11.729803085327148
186,adam,0.08498698472976685,0.010842250660061836,0.001176444231532514,0.01307412888854742,0.05989416316151619,0.08164451105235221,0.001,11.790817499160767
187,adam,0.0848010778427124,0.010823520831763744,0.001173736760392785,0.013039625249803066,0.05976419150829315,0.08150412242451617,0.001,11.853832483291626
188,adam,0.08461546897888184,0.010804726742208004,0.0011710507096722722,0.01300523430109024,0.05963445454835892,0.0813632858172495,0.001,11.91084623336792
189,adam,0.08443017303943634,0.010785864666104317,0.0011683807242661715,0.012970942072570324,0.05950498580932617,0.08122242436796351,0.001,11.964892387390137
190,adam,0.08424518257379532,0.010766950435936451,0.0011657265713438392,0.01293673925101757,0.05937576666474342,0.08108232463945418,0.001,12.027875900268555
191,adam,0.08406050503253937,0.01074798870831728,0.0011630778899416327,0.012902608141303062,0.05924683064222336,0.08094150869408571,0.001,12.101892471313477
192,adam,0.0838761180639267,0.01072897482663393,0.0011604320025071502,0.012868531048297882,0.05911818519234657,0.08080130045798808,0.001,12.156906127929688
