step,total,pde,ic,bc,bc_monitor,data,rmse_data,grad_norm,elapsed_s,val_total,val_pde,val_ic,val_bc,val_data,val_rmse_data,gen_gap_rmse_data
23,0.828712522983551,0.013120620511472225,0.09381554275751114,0.6700085997581482,0.0,0.051767781376838684,0.2275253422738634,6.59475127522847,5.320610284805298,nan,nan,nan,nan,nan,nan,nan
24,0.7858508825302124,0.012285931967198849,0.07887081801891327,0.6430383324623108,0.0,0.051655787974596024,0.2272790970912108,5.261097893229321,5.497604608535767,nan,nan,nan,nan,nan,nan,nan
25,0.7405489087104797,0.011273356154561043,0.05854077637195587,0.6169488430023193,0.0,0.05378589406609535,0.23191786060175562,3.424583826814177,5.668599605560303,nan,nan,nan,nan,nan,nan,nan
26,0.7139366865158081,0.010225977748632431,0.04019051790237427,0.597404420375824,0.0,0.06611577421426773,0.2571298781049525,2.038329003816857,5.83559513092041,nan,nan,nan,nan,nan,nan,nan
27,0.7043232917785645,0.009300006553530693,0.028333988040685654,0.585708737373352,0.0,0.08098053187131882,0.28457078534403146,2.9963932337031953,6.015589952468872,nan,nan,nan,nan,nan,nan,nan
28,0.7055660486221313,0.008609856478869915,0.022984514012932777,0.5779876112937927,0.0,0.09598405659198761,0.3098129380642255,4.463917227151362,6.189629554748535,nan,nan,nan,nan,nan,nan,nan
29,0.7024281620979309,0.008215861395001411,0.0216619111597538,0.5681217908859253,0.0,0.10442856699228287,0.3231540917152108,5.326299322794071,6.369580268859863,nan,nan,nan,nan,nan,nan,nan
30,0.6813449263572693,0.008138596080243587,0.02254224196076393,0.5518735647201538,0.0,0.09879051148891449,0.3143095790600638,5.138877185609194,6.5375752449035645,nan,nan,nan,nan,nan,nan,nan
31,0.6489079594612122,0.008363723754882812,0.02635444700717926,0.5296698808670044,0.0,0.0845199003815651,0.2907230647567631,4.098457791796156,6.701416492462158,nan,nan,nan,nan,nan,nan,nan
32,0.6152074337005615,0.00885376613587141,0.03553008660674095,0.5055361986160278,0.0,0.06528736650943756,0.25551392625341884,2.4485409043958724,6.876411199569702,nan,nan,nan,nan,nan,nan,nan
33,0.5937533378601074,0.009532785043120384,0.05152014642953873,0.48418185114860535,0.0,0.04851851984858513,0.22026919859250663,0.9706796274621138,7.053430080413818,nan,nan,nan,nan,nan,nan,nan
34,0.5899831056594849,0.010258575901389122,0.07199639081954956,0.46798399090766907,0.0,0.03974415734410286,0.19935936733472762,2.2410337145809667,7.250424385070801,nan,nan,nan,nan,nan,nan,nan
35,0.5940888524055481,0.010839208960533142,0.09063921123743057,0.4557454288005829,0.0,0.0368649885058403,0.19200257421670236,3.6467508435519576,7.4334189891815186,nan,nan,nan,nan,nan,nan,nan
36,0.5928893685340881,0.011105099692940712,0.1005670353770256,0.444749116897583,0.0,0.03646809235215187,0.19096620735656838,4.181686481586049,7.61341404914856,nan,nan,nan,nan,nan,nan,nan
37,0.5814514756202698,0.010982018895447254,0.09890051186084747,0.4340212941169739,0.0,0.037547651678323746,0.19377216435371658,3.7194540465310197,7.789409160614014,nan,nan,nan,nan,nan,nan,nan
38,0.5623343586921692,0.01053132489323616,0.08837857842445374,0.42539188265800476,0.0,0.03803260624408722,0.19501950221474573,2.51705087256768,7.985126256942749,nan,nan,nan,nan,nan,nan,nan
39,0.5500245094299316,0.00991261750459671,0.07488777488470078,0.42130929231643677,0.0,0.0439148023724556,0.2095585893549954,1.1958649722288217,8.17411994934082,nan,nan,nan,nan,nan,nan,nan
40,0.5481874942779541,0.009331168606877327,0.06384816020727158,0.4215977191925049,0.0,0.05341041833162308,0.23110694133154694,1.7710773507545463,8.377424240112305,nan,nan,nan,nan,nan,nan,nan
41,0.5484211444854736,0.008967109024524689,0.05756044015288353,0.42257365584373474,0.0,0.059319935739040375,0.24355684293207688,2.9295799169764907,8.577418565750122,nan,nan,nan,nan,nan,nan,nan
42,0.5442249774932861,0.00894303061068058,0.05605943500995636,0.41944408416748047,0.0,0.05977839231491089,0.24449620102347375,3.2903144193269283,8.7724130153656,nan,nan,nan,nan,nan,nan,nan
43,0.533876895904541,0.009294766932725906,0.059105247259140015,0.4103628396987915,0.0,0.05511406064033508,0.23476384014650784,2.7191951261702942,8.9674072265625,nan,nan,nan,nan,nan,nan,nan
44,0.5214169025421143,0.009976455010473728,0.06704376637935638,0.39765962958335876,0.0,0.046737056225538254,0.21618754872919543,1.4122143930276199,9.170401334762573,nan,nan,nan,nan,nan,nan,nan
45,0.5152555108070374,0.01085545215755701,0.07916992157697678,0.385538786649704,0.0,0.039691343903541565,0.199226865416142,0.4842351463993577,9.38339638710022,nan,nan,nan,nan,nan,nan,nan
46,0.5158692598342896,0.011721077375113964,0.09200961142778397,0.37674903869628906,0.0,0.03538954257965088,0.18812108488856552,1.8455478568768222,9.597389221191406,nan,nan,nan,nan,nan,nan,nan
47,0.5187191367149353,0.012322571128606796,0.09986897557973862,0.3716210722923279,0.0,0.03490649163722992,0.186832790583532,2.522510196864735,9.795383214950562,nan,nan,nan,nan,nan,nan,nan
48,0.5164162516593933,0.012523992918431759,0.09949686378240585,0.3693429231643677,0.0,0.03505248576402664,0.18722309089433023,2.474767053582057,9.994378089904785,nan,nan,nan,nan,nan,nan,nan
49,0.5114280581474304,0.01233894843608141,0.09178569167852402,0.37006503343582153,0.0,0.037238407880067825,0.1929725573237496,1.4851265238577864,10.176372766494751,nan,nan,nan,nan,nan,nan,nan
50,0.5061429738998413,0.01195946242660284,0.08173113316297531,0.3737372159957886,0.0,0.03871513158082962,0.1967616110445064,0.6639458981096241,10.37136697769165,nan,nan,nan,nan,nan,nan,nan
51,0.5069326162338257,0.011627374216914177,0.07384359836578369,0.37852567434310913,0.0,0.04293598234653473,0.20720999576886906,1.421012500220721,10.555362224578857,nan,nan,nan,nan,nan,nan,nan
52,0.5091389417648315,0.011538276448845863,0.0702277198433876,0.38100069761276245,0.0,0.04637222737073898,0.21534211703876924,2.052744166208788,10.721357345581055,nan,nan,nan,nan,nan,nan,nan
53,0.5057880878448486,0.011792616918683052,0.07118065655231476,0.3786197006702423,0.0,0.04419513791799545,0.21022639681542243,1.968051295706384,10.89835262298584,nan,nan,nan,nan,nan,nan,nan
54,0.5020483136177063,0.012377515435218811,0.07627254724502563,0.3719055950641632,0.0,0.04149264842271805,0.2036974433386881,1.2659435969448876,11.066347599029541,nan,nan,nan,nan,nan,nan,nan
55,0.5004454255104065,0.013164561241865158,0.08441060036420822,0.3637135624885559,0.0,0.0391567200422287,0.19788057014833138,0.34235527180662356,11.248342752456665,nan,nan,nan,nan,nan,nan,nan
56,0.49872881174087524,0.013917186297476292,0.09269516170024872,0.3571208119392395,0.0,0.03499563783407211,0.18707121059658569,0.9915934876309094,11.422337532043457,nan,nan,nan,nan,nan,nan,nan
57,0.5001772046089172,0.014417426660656929,0.09766749292612076,0.3533821403980255,0.0,0.03471013158559799,0.1863065527178204,1.5123805817376372,11.585332870483398,nan,nan,nan,nan,nan,nan,nan
58,0.4969550371170044,0.014537900686264038,0.0972420796751976,0.3525795340538025,0.0,0.03259551525115967,0.18054228106224776,1.455010395119078,11.754327774047852,nan,nan,nan,nan,nan,nan,nan
59,0.49604976177215576,0.014310905709862709,0.09218531101942062,0.3544338345527649,0.0,0.03511971980333328,0.18740256082384063,0.8698499293052433,11.92232370376587,nan,nan,nan,nan,nan,nan,nan
60,0.4949055314064026,0.01390997227281332,0.0855373740196228,0.3580392301082611,0.0,0.03741896152496338,0.1934398137017387,0.44447143634153335,12.09231948852539,nan,nan,nan,nan,nan,nan,nan
61,0.4941413998603821,0.01353113166987896,0.08002706617116928,0.36170414090156555,0.0,0.03887908160686493,0.1971777918703446,0.9821673037657118,12.265313625335693,nan,nan,nan,nan,nan,nan,nan
62,0.49346476793289185,0.013335646130144596,0.07724377512931824,0.363257497549057,0.0,0.039627864956855774,0.19906748844765126,1.3187113166998259,12.45930814743042,nan,nan,nan,nan,nan,nan,nan
63,0.49206605553627014,0.013388239778578281,0.07756655663251877,0.3616349697113037,0.0,0.03947630524635315,0.19868644957911233,1.0891913728264655,12.640339851379395,nan,nan,nan,nan,nan,nan,nan
64,0.48974373936653137,0.01361896749585867,0.08027924597263336,0.35791927576065063,0.0,0.037926267832517624,0.19474667604998455,0.5530757302609454,12.806298017501831,nan,nan,nan,nan,nan,nan,nan
65,0.48572710156440735,0.013879003934562206,0.08391377329826355,0.35407960414886475,0.0,0.033854711800813675,0.18399649942543383,0.3966311661512616,12.97029447555542,nan,nan,nan,nan,nan,nan,nan
66,0.48582011461257935,0.014020703732967377,0.08660569041967392,0.35151541233062744,0.0,0.03367828205227852,0.18351643537372483,0.7622214528944277,13.154288291931152,nan,nan,nan,nan,nan,nan,nan
67,0.4865715801715851,0.013949048705399036,0.08682796359062195,0.3507358729839325,0.0,0.03505869582295418,0.187239674809999,0.9773191811707734,13.35528302192688,nan,nan,nan,nan,nan,nan,nan
68,0.48405325412750244,0.013632976450026035,0.08400386571884155,0.35181549191474915,0.0,0.034600917249917984,0.18601321794409661,0.6656484568870028,13.529278039932251,nan,nan,nan,nan,nan,nan,nan
69,0.4828616976737976,0.013177159242331982,0.07965318113565445,0.3540315628051758,0.0,0.03599978983402252,0.18973610577331484,0.3548453063344954,13.68527364730835,nan,nan,nan,nan,nan,nan,nan
70,0.481632262468338,0.012698070146143436,0.07537268102169037,0.3565253019332886,0.0,0.037036214023828506,0.1924479514669577,0.485221391891231,13.992356300354004,nan,nan,nan,nan,nan,nan,nan
71,0.4815453290939331,0.012309033423662186,0.07252904027700424,0.3581148684024811,0.0,0.038592394441366196,0.1964494704532598,0.7232742371401458,14.210258483886719,nan,nan,nan,nan,nan,nan,nan
72,0.4802020490169525,0.012061502784490585,0.07160692662000656,0.3581019937992096,0.0,0.03843160346150398,0.19603980070767257,0.7490076784112754,14.377253770828247,nan,nan,nan,nan,nan,nan,nan
73,0.47827625274658203,0.011942571960389614,0.0724819079041481,0.35658809542655945,0.0,0.03726368397474289,0.19303803763699756,0.5435489563384683,14.562248706817627,nan,nan,nan,nan,nan,nan,nan
74,0.4762418866157532,0.011896206997334957,0.07453553378582001,0.35434868931770325,0.0,0.035461440682411194,0.18831208320872878,0.2630647216075076,14.741316080093384,nan,nan,nan,nan,nan,nan,nan
75,0.4760535955429077,0.011825792491436005,0.0765281692147255,0.35244080424308777,0.0,0.03525881841778755,0.18777331657556554,0.452480740607189,14.907238960266113,nan,nan,nan,nan,nan,nan,nan
76,0.47392863035202026,0.01164927426725626,0.07720567286014557,0.3515336513519287,0.0,0.0335400253534317,0.18313936047019413,0.5731982505159604,15.07823395729065,nan,nan,nan,nan,nan,nan,nan
77,0.473577082157135,0.011352225206792355,0.07618233561515808,0.3516910970211029,0.0,0.034351419657468796,0.18534135981336922,0.485187795143971,15.250229835510254,nan,nan,nan,nan,nan,nan,nan
78,0.47249722480773926,0.010972385294735432,0.07396207004785538,0.35262832045555115,0.0,0.034934449940919876,0.1869075973333344,0.3621670199117249,15.43222451210022,nan,nan,nan,nan,nan,nan,nan
79,0.47053849697113037,0.010555868968367577,0.07122500240802765,0.35401588678359985,0.0,0.03474173694849014,0.1863913542750579,0.2819318849912744,15.598219394683838,nan,nan,nan,nan,nan,nan,nan
80,0.47086745500564575,0.01018581073731184,0.06913631409406662,0.35504624247550964,0.0,0.03649909794330597,0.1910473709405758,0.4061395312771396,15.778215646743774,nan,nan,nan,nan,nan,nan,nan
81,0.47032102942466736,0.009891914203763008,0.06810204684734344,0.35529929399490356,0.0,0.03702777251601219,0.1924260182927771,0.5150116479524199,15.960209131240845,nan,nan,nan,nan,nan,nan,nan
82,0.4694122076034546,0.009690518490970135,0.06834933906793594,0.3545368015766144,0.0,0.036835554987192154,0.1919259101507458,0.42622805832104804,16.136204719543457,nan,nan,nan,nan,nan,nan,nan
83,0.46668243408203125,0.009553157724440098,0.06951505690813065,0.35312342643737793,0.0,0.034490782767534256,0.18571694259688387,0.2442818104654818,16.323198795318604,nan,nan,nan,nan,nan,nan,nan
84,0.4660118520259857,0.009429864585399628,0.0708472803235054,0.35168954730033875,0.0,0.03404515981674194,0.18451330525667234,0.27163786334091894,16.504193782806396,nan,nan,nan,nan,nan,nan,nan
85,0.4659115672111511,0.009275179356336594,0.07162518799304962,0.35068345069885254,0.0,0.034327734261751175,0.1852774521137183,0.39792236875982184,16.66191864013672,nan,nan,nan,nan,nan,nan,nan
86,0.4631466269493103,0.009063061326742172,0.07134851068258286,0.3503389358520508,0.0,0.03239614516496658,0.17998929180639214,0.4406182328477324,16.829913854599,nan,nan,nan,nan,nan,nan,nan
87,0.46404197812080383,0.008792807348072529,0.06996098905801773,0.35068079829216003,0.0,0.034607384353876114,0.18603060058462456,0.2747746342316152,17.00576162338257,nan,nan,nan,nan,nan,nan,nan
88,0.4629454016685486,0.008515296503901482,0.06828142702579498,0.3512446880340576,0.0,0.03490399569272995,0.18682611084302417,0.24250494927346122,17.181756019592285,nan,nan,nan,nan,nan,nan,nan
89,0.4617982506752014,0.008271683007478714,0.06703294068574905,0.35154879093170166,0.0,0.034944839775562286,0.186935389307542,0.29985647326370496,17.36975073814392,nan,nan,nan,nan,nan,nan,nan
90,0.46059951186180115,0.008078143931925297,0.06647852808237076,0.3513585031032562,0.0,0.03468431904911995,0.18623726546832658,0.3574256553931521,17.533746480941772,nan,nan,nan,nan,nan,nan,nan
91,0.4614478051662445,0.007941721938550472,0.06676679104566574,0.3505440950393677,0.0,0.03619517758488655,0.19025030245675445,0.2833064247290406,17.691741466522217,nan,nan,nan,nan,nan,nan,nan
92,0.46043476462364197,0.007842134684324265,0.06755174696445465,0.3493885099887848,0.0,0.035652365535497665,0.18881834004009693,0.21371228565799508,17.84473752975464,nan,nan,nan,nan,nan,nan,nan
93,0.45660603046417236,0.007746947463601828,0.0683324858546257,0.3482661247253418,0.0,0.032260481268167496,0.179612029853703,0.27116088285123224,18.01697325706482,nan,nan,nan,nan,nan,nan,nan
94,0.457081139087677,0.0076303337700665,0.06859490275382996,0.3474920392036438,0.0,0.03336387500166893,0.18265780848808225,0.2719716160143526,18.1949679851532,nan,nan,nan,nan,nan,nan,nan
95,0.4595854580402374,0.00749345263466239,0.06834510713815689,0.34704360365867615,0.0,0.03670327737927437,0.19158099430599676,0.289192378840528,18.366790056228638,nan,nan,nan,nan,nan,nan,nan
96,0.4549480676651001,0.00732768140733242,0.06750151515007019,0.3469911515712738,0.0,0.03312772884964943,0.1820102438041591,0.2176328699853493,18.55978488922119,nan,nan,nan,nan,nan,nan,nan
97,0.4535582661628723,0.007163557223975658,0.06654971092939377,0.3470355272293091,0.0,0.03280946984887123,0.18113384512252598,0.21598538177901186,18.743780374526978,nan,nan,nan,nan,nan,nan,nan
98,0.45449066162109375,0.007021720986813307,0.06587930768728256,0.3469054400920868,0.0,0.03468417748808861,0.1862368854123388,0.2683320301834554,18.907776832580566,nan,nan,nan,nan,nan,nan,nan
99,0.4543301463127136,0.006914399564266205,0.06573502719402313,0.34640106558799744,0.0,0.035279661417007446,0.18782880880473965,0.2595911664712709,19.087769985198975,nan,nan,nan,nan,nan,nan,nan
100,0.45175039768218994,0.006836471147835255,0.06604461371898651,0.34557288885116577,0.0,0.03329639881849289,0.18247300846561634,0.2282596339155299,19.291764497756958,nan,nan,nan,nan,nan,nan,nan
101,0.45425474643707275,0.006777116563171148,0.0665951669216156,0.3445892632007599,0.0,0.03629322350025177,0.1905078043027418,0.21080125533109276,19.469759464263916,nan,nan,nan,nan,nan,nan,nan
102,0.4489735960960388,0.006707024294883013,0.06689862906932831,0.3437945246696472,0.0,0.031573422253131866,0.17768911686744315,0.20224269070981576,19.634754180908203,nan,nan,nan,nan,nan,nan,nan
103,0.4500991106033325,0.006628743372857571,0.06699720770120621,0.34315288066864014,0.0,0.033320263028144836,0.18253838782060292,0.22952668477273844,19.816749095916748,nan,nan,nan,nan,nan,nan,nan
104,0.4493388235569,0.006527879741042852,0.06666561961174011,0.34281453490257263,0.0,0.03333079814910889,0.1825672428151033,0.21388444837669604,20.004744291305542,nan,nan,nan,nan,nan,nan,nan
105,0.44869717955589294,0.006415368523448706,0.0660674050450325,0.3426702916622162,0.0,0.03354412689805031,0.1831505580063853,0.1906322096545571,20.178738594055176,nan,nan,nan,nan,nan,nan,nan
106,0.44679978489875793,0.006302129942923784,0.06543473154306412,0.3425678312778473,0.0,0.03249507024884224,0.18026389058500386,0.20335338837311503,20.350733757019043,nan,nan,nan,nan,nan,nan,nan
107,0.4457865059375763,0.006202274467796087,0.06503185629844666,0.342317134141922,0.0,0.032235223799943924,0.1795417049043033,0.2183110802924002,20.503729343414307,nan,nan,nan,nan,nan,nan,nan
108,0.4467260539531708,0.0061182123608887196,0.06491896510124207,0.3418695628643036,0.0,0.03381931409239769,0.1839002830133703,0.2026254019260758,20.70272445678711,nan,nan,nan,nan,nan,nan,nan
109,0.44619861245155334,0.006042118649929762,0.06495919078588486,0.34132546186447144,0.0,0.03387187048792839,0.1840431212730549,0.18520556014042575,20.87589454650879,nan,nan,nan,nan,nan,nan,nan
110,0.4446170926094055,0.0059624165296554565,0.06491787731647491,0.3408511281013489,0.0,0.032885655760765076,0.18134402598587326,0.18405230595239463,21.074886322021484,nan,nan,nan,nan,nan,nan,nan
111,0.4446921646595001,0.005880966316908598,0.06483087688684464,0.34041863679885864,0.0,0.03356167674064636,0.18319846271365478,0.18551975064108142,21.268882036209106,nan,nan,nan,nan,nan,nan,nan
112,0.4444132149219513,0.00579513655975461,0.06463386863470078,0.34006887674331665,0.0,0.033915333449840546,0.1841611616216637,0.20717186837693974,21.452876091003418,nan,nan,nan,nan,nan,nan,nan
113,0.4445134103298187,0.005692791659384966,0.06410349905490875,0.3399530351161957,0.0,0.03476407006382942,0.18645125385426997,0.19123237220501813,21.636870861053467,nan,nan,nan,nan,nan,nan,nan
114,0.4412042796611786,0.0055816760286688805,0.06340780109167099,0.3399605453014374,0.0,0.032254260033369064,0.17959471048271178,0.18339109763120753,21.80086660385132,nan,nan,nan,nan,nan,nan,nan
115,0.4421357214450836,0.005469500087201595,0.0626659244298935,0.3400115966796875,0.0,0.03398868069052696,0.18436019280345461,0.20984614686918007,22.0078604221344,nan,nan,nan,nan,nan,nan,nan
116,0.43891531229019165,0.00537612522020936,0.06229029968380928,0.3398103713989258,0.0,0.03143851459026337,0.1773090933659731,0.20667718740302202,22.193855047225952,nan,nan,nan,nan,nan,nan,nan
117,0.43914198875427246,0.005300403106957674,0.06221077963709831,0.3394009470939636,0.0,0.03222982585430145,0.1795266717073022,0.18911038056536225,22.36685061454773,nan,nan,nan,nan,nan,nan,nan
118,0.4390544891357422,0.005234080832451582,0.06231459230184555,0.3388737440109253,0.0,0.03263208270072937,0.18064352382725868,0.1898068926003526,22.542845726013184,nan,nan,nan,nan,nan,nan,nan
119,0.43818190693855286,0.005158883519470692,0.06222967430949211,0.33848413825035095,0.0,0.032309193164110184,0.1797475818032337,0.1807874007456049,22.71884059906006,nan,nan,nan,nan,nan,nan,nan
120,0.4376845359802246,0.005078035406768322,0.061995476484298706,0.3382008969783783,0.0,0.03241013363003731,0.1800281467716571,0.1880735560627592,22.876835823059082,nan,nan,nan,nan,nan,nan,nan
121,0.4366381764411926,0.004990071523934603,0.06153097748756409,0.33807632327079773,0.0,0.0320408008992672,0.1789994438518377,0.17754092404953864,23.06183099746704,nan,nan,nan,nan,nan,nan,nan
122,0.4379809498786926,0.004900239408016205,0.06100010499358177,0.3380028307437897,0.0,0.034077778458595276,0.18460167512402284,0.17516157326187157,23.268824577331543,nan,nan,nan,nan,nan,nan,nan
123,0.43521255254745483,0.004806497134268284,0.06038277596235275,0.3379964530467987,0.0,0.03202683851122856,0.17896043839695008,0.17099493455768236,23.483818769454956,nan,nan,nan,nan,nan,nan,nan
124,0.4342910051345825,0.00471365824341774,0.05976525694131851,0.33799779415130615,0.0,0.03181429207324982,0.1783656134832323,0.1828131896773729,23.651813983917236,nan,nan,nan,nan,nan,nan,nan
125,0.43468236923217773,0.004631540738046169,0.05940031632781029,0.337828129529953,0.0,0.03282235562801361,0.18116941140273546,0.18357027664307882,23.864807605743408,nan,nan,nan,nan,nan,nan,nan
126,0.43378397822380066,0.004561707843095064,0.05925685167312622,0.33750641345977783,0.0,0.03245897963643074,0.18016375783278596,0.17507061318952347,24.06780242919922,nan,nan,nan,nan,nan,nan,nan
127,0.4341808557510376,0.0044989148154854774,0.059276800602674484,0.33707788586616516,0.0,0.033327244222164154,0.182557509355721,0.18143134500285524,24.25179696083069,nan,nan,nan,nan,nan,nan,nan
128,0.4327956438064575,0.004427939187735319,0.059124965220689774,0.33677318692207336,0.0,0.03246956691145897,0.1801931378034662,0.18196325914788952,24.44279170036316,nan,nan,nan,nan,nan,nan,nan
129,0.43063607811927795,0.004345950670540333,0.05873773247003555,0.3366320729255676,0.0,0.030920321121811867,0.17584175022392112,0.16954789448096846,24.602786779403687,nan,nan,nan,nan,nan,nan,nan
130,0.4297618567943573,0.004273314494639635,0.05853228643536568,0.3363697826862335,0.0,0.030586492270231247,0.1748899433078736,0.171005075451809,24.780782461166382,nan,nan,nan,nan,nan,nan,nan
131,0.4305712878704071,0.004195492248982191,0.058168601244688034,0.33621689677238464,0.0,0.03199029713869095,0.1788583158220242,0.17580760251832672,24.96277689933777,nan,nan,nan,nan,nan,nan,nan
132,0.4294290542602539,0.004111810587346554,0.057653412222862244,0.3361683487892151,0.0,0.03149549663066864,0.17746970623367989,0.16345116373973992,25.191770553588867,nan,nan,nan,nan,nan,nan,nan
133,0.42842555046081543,0.004032966215163469,0.05725019797682762,0.336044579744339,0.0,0.03109779581427574,0.1763456713794692,0.181948684372525,25.378765106201172,nan,nan,nan,nan,nan,nan,nan
134,0.4285467267036438,0.00396368745714426,0.05705345794558525,0.33577901124954224,0.0,0.03175055980682373,0.17818686766095793,0.1743126176944053,25.541760206222534,nan,nan,nan,nan,nan,nan,nan
135,0.4292057454586029,0.00389227201230824,0.05674789473414421,0.33558881282806396,0.0,0.03297678381204605,0.1815951095488148,0.15901946244263823,25.708755493164062,nan,nan,nan,nan,nan,nan,nan
136,0.4267990291118622,0.00382222980260849,0.056444957852363586,0.3353993892669678,0.0,0.031132465228438377,0.17644394358673346,0.15872256208152308,25.87575078010559,nan,nan,nan,nan,nan,nan,nan
137,0.4257425367832184,0.0037501186598092318,0.05608759820461273,0.33525174856185913,0.0,0.030653057619929314,0.17508014627572516,0.16341280213452947,26.058745861053467,nan,nan,nan,nan,nan,nan,nan
138,0.4246480166912079,0.003687994321808219,0.055907104164361954,0.3349855840206146,0.0,0.0300673209130764,0.1733993105899686,0.1609362125525019,26.23474097251892,nan,nan,nan,nan,nan,nan,nan
139,0.4268092215061188,0.003632286796346307,0.05590948462486267,0.3346019685268402,0.0,0.03266548737883568,0.18073596039204726,0.1589932529877259,26.403736352920532,nan,nan,nan,nan,nan,nan,nan
140,0.4256919324398041,0.0035750276874750853,0.055804118514060974,0.3342949151992798,0.0,0.03201785311102867,0.17893533220420352,0.18027732891420023,26.58306336402893,nan,nan,nan,nan,nan,nan,nan
141,0.42501991987228394,0.0035096686333417892,0.05541490763425827,0.33418047428131104,0.0,0.031914856284856796,0.17864729576698551,0.15421635089264185,26.806055784225464,nan,nan,nan,nan,nan,nan,nan
